Run,Model Type,Extracted Numbers
3080,base,"7,5,3"
3081,base,"4,7,9"
3082,base,"2,5,8"
3083,base,"8,3,7"
3084,base,
3085,base,"5,8,3"
3086,base,"1,9,1"
3087,base,"8,5,3"
3088,base,"4,9,7"
3089,base,"3,9,4"
3090,base,"7,9,2"
3091,base,
3092,base,"5,8,3"
3093,base,"7,2,9"
3094,base,"3,7,1"
3095,base,
3096,base,"3,3"
3097,base,
3098,base,"5,3,8"
3099,base,"1,5,2"
3100,base,"5,8,2"
3101,base,
3102,base,"4,8,7"
3103,base,"3,1,8"
3104,base,"8,3,6"
3105,base,
3106,base,"4,9,3"
3107,base,"4,7,2"
3108,base,"5,2,7"
3109,base,"8,1,3"
3110,base,"7,4,9"
3111,base,"3,9,4"
3112,base,"4,7,9"
3113,base,"7,3,9"
3114,base,"3,9,1"
3115,base,"7,1,5"
3116,base,"3,5,1"
3117,base,
3118,base,
3119,base,"3,8,4"
3120,base,"8,5,2"
3121,base,"3,1,9"
3122,base,"5,9,2"
3123,base,"5,3,8"
3124,base,"7,3,1"
3125,base,"3,7,1"
3126,base,"6,4,8"
3127,base,"3,8,6"
3128,base,
3129,base,"7,3,2"
3130,base,"1,8,5"
3131,base,
3132,base,
3133,base,"6,8,4"
3134,base,"7,2,4"
3135,base,"2,7,1"
3136,base,"5,7,8"
3137,base,"4,7,2"
3138,base,
3139,base,"9,1,8"
3140,base,"2,7,9"
3141,base,"3,5,9"
3142,base,"3,5,8"
3143,base,
3144,base,
3145,base,"2,8,4"
3146,base,"3,9,1"
3147,base,"8,3,5"
3148,base,"6,3,8"
3149,base,"2,6,9"
3150,base,"5,8,3"
3151,base,
3152,base,"1,9,9"
3153,base,"1,5,9"
3154,base,"7,3,9"
3155,base,"8,4,6"
3156,base,"2,4,8"
3157,base,"5,8,3"
3158,base,"8,3,1"
3159,base,"1,9"
3160,base,"7,1,8"
3161,base,"4,8,3"
3162,base,
3163,base,"5,2,8"
3164,base,"7,3,9"
3165,base,"5,3,9"
3166,base,"1,9,1"
3167,base,"7,1,9"
3168,base,"7,4,8"
3169,base,
3170,base,
3171,base,"5,2,9"
3172,base,"3,5,7"
3173,base,"4,9,8"
3174,base,"8,3,9"
3175,base,"6,3,9"
3176,base,"4,7,2"
3177,base,"1,2"
3178,base,"3,8,6"
3179,base,"4,9,5"
3180,base,"7,5,3"
3181,base,"5,8,3"
3182,base,"5,2,8"
3183,base,"4,7,8"
3184,base,"7,5,3"
3185,base,"4,7,9"
3186,base,"6,8"
3187,base,"1,2,3"
3188,base,
3189,base,"3,7,9"
3190,base,"4,9,5"
3191,base,
3192,base,"4,9,8"
3193,base,"6,9,7"
3194,base,"7,3,5"
3195,base,"1,2,3"
3196,base,"7,2,9"
3197,base,"4,7,3"
3198,base,"1,8,5"
3199,base,3
3200,base,"5,3,7"
3201,base,
3202,base,"5,9,4"
3203,base,"5,8,3"
3204,base,"1,8,2"
3205,base,"7,5,3"
3206,base,"3,6,1"
3207,base,"7,1,5"
3208,base,"7,4,2"
3209,base,"7,3,1"
3210,base,"7,4,2"
3211,base,"5,3,8"
3212,base,"1,2,3"
3213,base,"8,5,9"
3214,base,"5,9,4"
3215,base,"4,7,3"
3216,base,
3217,base,"3,7,2"
3218,base,"4,7,3"
3219,base,"7,9,4"
3220,base,
3221,base,"5,8,2"
3222,base,
3223,base,"5,8,3"
3224,base,"4,8,3"
3225,base,"3,9,7"
3226,base,"5,3,8"
3227,base,"3,8,5"
3228,base,
3229,base,"8,5,9"
3230,base,"4,7,2"
3231,base,"5,2,8"
3232,base,"5,8,3"
3233,base,"7,4,9"
3234,base,"1,3,5"
3235,base,"8,3,6"
3236,base,"8,5,2"
3237,base,"4,7,2"
3238,base,
3239,base,
3240,base,"2,5,8"
3241,base,"5,7,3"
3242,base,"3,7,9"
3243,base,"5,2,8"
3244,base,"1,8,4"
3245,base,"8,7,3"
3246,base,"3,6,9"
3247,base,9
3248,base,"4,8,5"
3249,base,"4,9,1"
3250,base,"3,6,9"
3251,base,"1,2,3"
3252,base,"7,3,1"
3253,base,"4,8,2"
3254,base,
3255,base,"8,4,9"
3256,base,"4,8,9"
3257,base,"7,3,9"
3258,base,
3259,base,"6,9,3"
3260,base,"3,9,2"
3261,base,
3262,base,"7,2,6"
3263,base,"4,9,7"
3264,base,"4,7,3"
3265,base,"4,7,3"
3266,base,"5,3,8"
3267,base,"4,8,5"
3268,base,"7,3,9"
3269,base,"5,9,3"
3270,base,"7,9,5"
3271,base,
3272,base,"1,1,9"
3273,base,"4,7,9"
3274,base,"5,8,2"
3275,base,"5,8,9"
3276,base,"3,8,9"
3277,base,"4,6,9"
3278,base,"5,8,3"
3279,base,"1,8,5"
3280,base,"7,4,9"
3281,base,"4,7,2"
3282,base,"5,8,4"
3283,base,
3284,base,2
3285,base,"4,9,6"
3286,base,"5,8,4"
3287,base,"1,9,1"
3288,base,5
3289,base,"4,9,8"
3290,base,
3291,base,"4,8,7"
3292,base,"1,9"
3293,base,"1,8,4"
3294,base,"8,4,7"
3295,base,"7,9,5"
3296,base,"1,9"
3297,base,"5,9,3"
3298,base,"1,9,3"
3299,base,
3300,base,"4,7,1"
3301,base,"7,4,9"
3302,base,"6,3,8"
3303,base,"9,3,9"
3304,base,"5,2,7"
3305,base,"8,5,3"
3306,base,"1,9,8"
3307,base,
3308,base,"8,4,7"
3309,base,
3310,base,"1,3,9"
3311,base,
3312,base,"5,2,8"
3313,base,
3314,base,"9,6,3"
3315,base,"4,5,7"
3316,base,"5,8,3"
3317,base,"4,7,2"
3318,base,"8,5,2"
3319,base,"6,3,9"
3320,base,"7,3,1"
3321,base,"7,2,9"
3322,base,
3323,base,"1,9,3"
3324,base,"4,1,7"
3325,base,"2,6"
3326,base,"7,4,9"
3327,base,"5,7,3"
3328,base,"9,5,2"
3329,base,"4,7,2"
3330,base,"4,8,2"
3331,base,"2,7,3"
3332,base,
3333,base,"2,7,3"
3334,base,
3335,base,
3336,base,"5,3,7"
3337,base,"8,5,3"
3338,base,"5,8,3"
3339,base,"5,8,4"
3340,base,"5,8,4"
3341,base,"5,9,4"
3342,base,"6,3,8"
3343,base,"7,3,5"
3344,base,"1,4,8"
3345,base,"4,7,8"
3346,base,"3,9,5"
3347,base,"4,7,3"
3348,base,"5,8,3"
3349,base,"1,2,3"
3350,base,"3,5,2"
3351,base,
3352,base,"7,3,8"
3353,base,"1,9,1"
3354,base,"7,5,3"
3355,base,3
3356,base,"7,5,8"
3357,base,"6,7,3"
3358,base,"5,3,7"
3359,base,"3,1,9"
3360,base,"8,4,3"
3361,base,"5,3,9"
3362,base,"4,8,3"
3363,base,"7,5,3"
3364,base,"4,7,8"
3365,base,"8,2,9"
3366,base,"3,7,1"
3367,base,"3,8,5"
3368,base,"7,5,2"
3369,base,"4,7,2"
3370,base,"8,3,5"
3371,base,
3372,base,"4,9,7"
3373,base,"8,3,6"
3374,base,"5,8,2"
3375,base,"4,2,7"
3376,base,"3,5,9"
3377,base,"6,9,5"
3378,base,"8,5"
3379,base,
3380,base,"4,8,3"
3381,base,"7,3,9"
3382,base,"7,3,9"
3383,base,"5,7,3"
3384,base,"7,4,9"
3385,base,
3386,base,
3387,base,
3388,base,"4,9,1"
3389,base,"6,3,7"
3390,base,
3391,base,"7,5,3"
3392,base,
3393,base,
3394,base,"8,2,7"
3395,base,"3,6,4"
3396,base,"1,9,1"
3397,base,"5,8,2"
3398,base,
3399,base,"3,7,9"
3400,base,"3,7,5"
3401,base,
3402,base,"2,5,9"
3403,base,"5,3,9"
3404,base,"3,6,7"
3405,base,"5,3,1"
3406,base,
3407,base,
3408,base,"7,3,5"
3409,base,"4,7,3"
3410,base,"3,8,5"
3411,base,"5,3,9"
3412,base,
3413,base,"1,9,3"
3414,base,"1,8,5"
3415,base,"7,3,5"
3416,base,"4,9,2"
3417,base,
3418,base,"5,3,8"
3419,base,
3420,base,"7,2,9"
3421,base,6
3422,base,
3423,base,
3424,base,"1,2,3"
3425,base,"4,9,7"
3426,base,"7,2,8"
3427,base,"5,9,1"
3428,base,
3429,base,"6,7,1"
3430,base,"7,5,2"
3431,base,"7,5,2"
3432,base,"3,9,7"
3433,base,"3,9,7"
3434,base,"1,4,8"
3435,base,"7,4,3"
3436,base,"8,3,9"
3437,base,"1,3,5"
3438,base,"5,8,2"
3439,base,"8,3,9"
3440,base,"7,3,9"
3441,base,"7,3,9"
3442,base,
3443,base,"3,5,9"
3444,base,"7,3,9"
3445,base,"5,3,8"
3446,base,"6,3,8"
3447,base,"6,8,3"
3448,base,"7,9,1"
3449,base,
3450,base,"4,7,1"
3451,base,"7,3,1"
3452,base,
3453,base,"7,4"
3454,base,"7,3,5"
3455,base,"1,6,2"
3456,base,"6,8,1"
3457,base,"1,1,9"
3458,base,"7,9,4"
3459,base,"5,3,1"
3460,base,
3461,base,
3462,base,"1,8,9"
3463,base,"1,2,3"
3464,base,"7,2,4"
3465,base,
3466,base,"8,2,9"
3467,base,"3,7,4"
3468,base,"8,3,6"
3469,base,"5,7,2"
3470,base,"8,3,4"
3471,base,"3,9,6"
3472,base,"6,9,3"
3473,base,"4,7,9"
3474,base,"1,7,5"
3475,base,7
3476,base,"6,4,3"
3477,base,"7,3,1"
3478,base,"8,3,9"
3479,base,"6,8,3"
3480,base,5
3481,base,"8,2"
3482,base,
3483,base,"8,5,3"
3484,base,"7,2,4"
3485,base,"8,5,2"
3486,base,"1,5,8"
3487,base,
3488,base,"8,4,7"
3489,base,"1,9,3"
3490,base,"3,9,4"
3491,base,1
3492,base,"3,5,7"
3493,base,"5,2,7"
3494,base,"1,3,2"
3495,base,"8,5,3"
3496,base,"1,3,7"
3497,base,"5,3,9"
3498,base,"3,9,6"
3499,base,"1,3,7"
3500,base,"7,9,5"
3501,base,"4,7,2"
3502,base,2
3503,base,
3504,base,"3,1,7"
3505,base,"8,3,5"
3506,base,
3507,base,
3508,base,"5,3,9"
3509,base,
3510,base,"5,3,7"
3511,base,"5,2,8"
3512,base,"7,4,8"
3513,base,"1,7,3"
3514,base,"5,7,9"
3515,base,"1,2,3"
3516,base,"6,3,8"
3517,base,"4,2,7"
3518,base,"7,4,9"
3519,base,"5,2,8"
3520,base,"5,3,9"
3521,base,"7,3,2"
3522,base,"7,4,9"
3523,base,"4,7,1"
3524,base,"4,9,2"
3525,base,"3,9,5"
3526,base,"7,3,1"
3527,base,"4,7,3"
3528,base,"6,8,3"
3529,base,"5,8,3"
3530,base,"3,6,9"
3531,base,"1,7,3"
3532,base,"1,3,7"
3533,base,"7,3,1"
3534,base,"4,7,8"
3535,base,"3,9,6"
3536,base,"6,7,4"
3537,base,"1,5,8"
3538,base,7
3539,base,"7,1,8"
3540,base,"5,7,3"
3541,base,
3542,base,
3543,base,"7,5,3"
3544,base,"7,3,9"
3545,base,
3546,base,"7,2,9"
3547,base,"4,8,5"
3548,base,"4,9,8"
3549,base,"1,7,9"
3550,base,"3,5,1"
3551,base,"1,8,5"
3552,base,"3,9,1"
3553,base,
3554,base,"1,9,1"
3555,base,"3,6"
3556,base,"6,8,4"
3557,base,
3558,base,"3,5,2"
3559,base,"5,7,9"
3560,base,"7,2,4"
3561,base,
3562,base,
3563,base,"7,4,3"
3564,base,"3,3,3"
3565,base,"3,7,9"
3566,base,"4,7,2"
3567,base,
3568,base,"4,7,9"
3569,base,"5,7,9"
3570,base,"7,1,8"
3571,base,"3,7,9"
3572,base,"8,3,1"
3573,base,"4,9,7"
3574,base,"7,3,5"
3575,base,"5,9,3"
3576,base,"5,9,8"
3577,base,1
3578,base,"4,7,9"
3579,base,"8,2,9"
3580,base,
3581,base,"4,8,9"
3582,base,
3583,base,"8,4,7"
3584,base,
3585,base,"5,8,3"
3586,base,
3587,base,"4,7,3"
3588,base,
3589,base,"5,8,3"
3590,base,"4,2,7"
3591,base,"1,2,3"
3592,base,"5,9,3"
3593,base,"1,8,2"
3594,base,"5,2,7"
3595,base,"3,7,1"
3596,base,"4,6,8"
3597,base,"2,7,5"
3598,base,"3,6,2"
3599,base,"1,5,8"
3600,base,"5,7,3"
3601,base,"5,9,8"
3602,base,"1,5,7"
3603,base,"3,1,9"
3604,base,"7,3,9"
3605,base,"4,8,2"
3606,base,"8,4,9"
3607,base,"3,6,9"
3608,base,"3,7,9"
3609,base,"1,9"
3610,base,"7,3"
3611,base,"7,9,3"
3612,base,"4,7,9"
3613,base,"5,8,3"
3614,base,"5,8,3"
3615,base,"3,6,8"
3616,base,"4,8,2"
3617,base,"8,6,5"
3618,base,"3,8,2"
3619,base,"5,7,3"
3620,base,"1,5,9"
3621,base,"5,7,9"
3622,base,"4,7"
3623,base,
3624,base,"3,7,9"
3625,base,"1,8,5"
3626,base,"5,3,9"
3627,base,"3,8,5"
3628,base,"5,2,8"
3629,base,"1,5,2"
3630,base,"1,2,3"
3631,base,
3632,base,"1,2,3"
3633,base,"4,8,7"
3634,base,
3635,base,"3,9,1"
3636,base,
3637,base,"7,4,9"
3638,base,"5,9,3"
3639,base,"1,5,8"
3640,base,"3,8,5"
3641,base,"5,3,9"
3642,base,"7,3,9"
3643,base,"8,5,2"
3644,base,"5,2,7"
3645,base,
3646,base,"7,5,3"
3647,base,"5,9,2"
3648,base,"1,4,9"
3649,base,"1,6,9"
3650,base,
3651,base,"3,8,5"
3652,base,"5,8,2"
3653,base,"3,7,1"
3654,base,"4,6,7"
3655,base,"7,3,2"
3656,base,"2,7,4"
3657,base,"3,7,9"
3658,base,"7,5,8"
3659,base,
3660,base,"5,9,2"
3661,base,"6,8,3"
3662,base,"5,7,3"
3663,base,"2,8,5"
3664,base,"1,7,3"
3665,base,"4,7,3"
3666,base,"4,2,7"
3667,base,"6,4,8"
3668,base,"7,3,9"
3669,base,"6,3,9"
3670,base,"5,9,8"
3671,base,"5,2,8"
3672,base,"8,6,3"
3673,base,"1,1"
3674,base,"7,4,9"
3675,base,6
3676,base,"8,4,7"
3677,base,
3678,base,"7,3,8"
3679,base,
3680,base,"1,4,8"
3681,base,"5,8,4"
3682,base,"1,4,7"
3683,base,"3,6,1"
3684,base,
3685,base,"5,2,8"
3686,base,"4,9,5"
3687,base,"7,9,3"
3688,base,"5,7,3"
3689,base,"7,3,5"
3690,base,
3691,base,"4,7,2"
3692,base,"3,9,4"
3693,base,"3,6,9"
3694,base,"3,5,2"
3695,base,"8,2,6"
3696,base,
3697,base,"5,9,4"
3698,base,"5,2,8"
3699,base,"7,2,9"
3700,base,"8,5,3"
3701,base,"8,2,6"
3702,base,"5,3,9"
3703,base,"1,8,4"
3704,base,"1,2,3"
3705,base,"3,9,5"
3706,base,"3,8,2"
3707,base,
3708,base,"1,4,2"
3709,base,"4,9,2"
3710,base,
3711,base,"4,9,3"
3712,base,
3713,base,
3714,base,"3,1,9"
3715,base,"5,7,2"
3716,base,"8,2,7"
3717,base,"1,9,1"
3718,base,"7,4,6"
3719,base,"8,4,9"
3720,base,"8,4,2"
3721,base,
3722,base,"3,8,5"
3723,base,"8,4,7"
3724,base,"5,8,3"
3725,base,"4,9,6"
3726,base,"3,1,7"
3727,base,"4,7,2"
3728,base,"5,9,7"
3729,base,"3,7,2"
3730,base,7
3731,base,"7,2,8"
3732,base,
3733,base,"4,8,3"
3734,base,"4,8,2"
3735,base,"7,1,5"
3736,base,"7,5,8"
3737,base,"7,4,8"
3738,base,"5,7,8"
3739,base,"5,2,8"
3740,base,"5,8,3"
3741,base,
3742,base,"1,7,2"
3743,base,"4,7,2"
3744,base,"7,1,8"
3745,base,
3746,base,"1,9"
3747,base,
3748,base,"4,8,6"
3749,base,"1,7,3"
3750,base,"8,5,3"
3751,base,
3752,base,"4,7,3"
3753,base,"4,8,5"
3754,base,
3755,base,"1,9"
3756,base,"8,4,9"
3757,base,"8,5,2"
3758,base,"3,9,1"
3759,base,"3,9,5"
3760,base,"7,4,1"
3761,base,"5,8,2"
3762,base,"5,8,2"
3763,base,
3764,base,"8,5,3"
3765,base,"3,9,1"
3766,base,
3767,base,
3768,base,"7,4,8"
3769,base,"4,7,3"
3770,base,"7,2,4"
3771,base,"6,8,9"
3772,base,"4,7,1"
3773,base,"8,4,9"
3774,base,"5,9,4"
3775,base,"8,4,3"
3776,base,"7,4,1"
3777,base,9
3778,base,"2,7,4"
3779,base,"8,3,4"
3780,base,"7,9,8"
3781,base,"8,3,9"
3782,base,"6,9,4"
3783,base,"1,3"
3784,base,"7,3,9"
3785,base,"6,3,9"
3786,base,"5,7,2"
3787,base,"5,3,9"
3788,base,"6,8,1"
3789,base,"4,9,7"
3790,base,"3,9,1"
3791,base,"6,8,3"
3792,base,"3,9,5"
3793,base,"1,9,7"
3794,base,"5,2,8"
3795,base,"7,5,3"
3796,base,"5,3,9"
3797,base,"7,3,9"
3798,base,
3799,base,"3,6,9"
3800,base,"1,9,1"
3801,base,"5,9,1"
3802,base,7
3803,base,"6,3,1"
3804,base,"1,9,3"
3805,base,"8,5,9"
3806,base,"7,3,9"
3807,base,
3808,base,"4,9,6"
3809,base,
3810,base,"4,7,3"
3811,base,"1,7,9"
3812,base,"1,2,3"
3813,base,"1,1,2"
3814,base,"4,7,5"
3815,base,"4,8,3"
3816,base,"6,3,1"
3817,base,"3,8,1"
3818,base,"3,8,5"
3819,base,"8,6,4"
3820,base,"7,3,8"
3821,base,"6,3,8"
3822,base,"5,2,9"
3823,base,"1,4,9"
3824,base,"5,2,8"
3825,base,"7,5,3"
3826,base,"5,2,8"
3827,base,
3828,base,2
3829,base,"4,9,7"
3830,base,"6,3,8"
3831,base,"4,7,8"
3832,base,"8,5,3"
3833,base,"2,8,7"
3834,base,"8,1,6"
3835,base,"4,7,2"
3836,base,
3837,base,"1,5,9"
3838,base,"4,9,8"
3839,base,"8,2,9"
3840,base,
3841,base,
3842,base,"3,8,2"
3843,base,
3844,base,"7,9,5"
3845,base,"1,5,8"
3846,base,
3847,base,
3848,base,"5,7,8"
3849,base,"3,6,1"
3850,base,"8,5,9"
3851,base,"1,3,9"
3852,base,
3853,base,"8,6,5"
3854,base,"6,8,4"
3855,base,"1,5,9"
3856,base,"1,3"
3857,base,"8,7,2"
3858,base,
3859,base,"1,3,5"
3860,base,"1,7,2"
3861,base,"2,7,8"
3862,base,"7,1,8"
3863,base,"8,5,3"
3864,base,"7,1,9"
3865,base,"3,6,9"
3866,base,"7,4,8"
3867,base,"4,8,2"
3868,base,
3869,base,"7,9,1"
3870,base,"5,8,2"
3871,base,"3,7,1"
3872,base,"7,3,9"
3873,base,"8,4,9"
3874,base,"5,3,7"
3875,base,"5,8,2"
3876,base,
3877,base,"5,2,7"
3878,base,"6,3,9"
3879,base,
3880,base,"4,8,3"
3881,base,
3882,base,
3883,base,"9,5,8"
3884,base,
3885,base,"3,5,8"
3886,base,"8,5,2"
3887,base,"7,4,8"
3888,base,"8,5,3"
3889,base,"5,9,7"
3890,base,"5,2,9"
3891,base,"5,3,9"
3892,base,"5,9,1"
3893,base,"8,3,7"
3894,base,"5,3"
3895,base,
3896,base,"6,3,9"
3897,base,"8,5,3"
3898,base,
3899,base,"5,8,2"
3900,base,"5,9,4"
3901,base,"8,4,3"
3902,base,"5,9,1"
3903,base,"8,1,7"
3904,base,"7,4,9"
3905,base,"3,8,5"
3906,base,"6,8,4"
3907,base,"8,5,3"
3908,base,"4,8,9"
3909,base,"1,2,3"
3910,base,"4,7,1"
3911,base,"4,7,2"
3912,base,"8,3,4"
3913,base,"1,9,3"
3914,base,"7,4,9"
3915,base,"4,9,3"
3916,base,"1,9"
3917,base,"8,3,7"
3918,base,"7,5,9"
3919,base,
3920,base,"4,9,3"
3921,base,"8,4,9"
3922,base,
3923,base,"6,9,3"
3924,base,"7,3,9"
3925,base,"4,7,8"
3926,base,
3927,base,"7,2,9"
3928,base,"6,3,5"
3929,base,"5,2,7"
3930,base,"1,2,3"
3931,base,"8,6,4"
3932,base,"3,6,9"
3933,base,"5,9,7"
3934,base,"1,3,8"
3935,base,"8,6,4"
3936,base,"5,2,8"
3937,base,
3938,base,"5,7,9"
3939,base,"4,3,7"
3940,base,1
3941,base,"3,7,5"
3942,base,"1,9"
3943,base,"6,3,8"
3944,base,"7,3,9"
3945,base,"7,4,9"
3946,base,"3,7,2"
3947,base,"5,3,7"
3948,base,"8,5,4"
3949,base,"6,9,3"
3950,base,"4,7,3"
3951,base,"1,4,2"
3952,base,"8,6"
3953,base,"5,9,3"
3954,base,"8,3,9"
3955,base,"1,2,3"
3956,base,
3957,base,"5,2,7"
3958,base,"3,7,9"
3959,base,"8,3,1"
3960,base,"7,1,9"
3961,base,"8,2,9"
3962,base,"7,4"
3963,base,
3964,base,"1,5,9"
3965,base,
3966,base,"9,3"
3967,base,
3968,base,"3,7,5"
3969,base,"8,4,7"
3970,base,"5,3,9"
3971,base,"3,7,2"
3972,base,"7,5,9"
3973,base,"4,2,7"
3974,base,
3975,base,"1,2,3"
3976,base,"1,8,5"
3977,base,"6,4,9"
3978,base,"1,2,3"
3979,base,"3,1,9"
3980,base,
3981,base,"4,8,9"
3982,base,"5,3,9"
3983,base,"6,9,3"
3984,base,"7,3,1"
3985,base,"5,9,3"
3986,base,
3987,base,"8,5,2"
3988,base,"6,8,3"
3989,base,"8,5,3"
3990,base,"7,3,9"
3991,base,"8,4,7"
3992,base,
3993,base,5
3994,base,"3,5,9"
3995,base,"5,2,7"
3996,base,"8,1,9"
3997,base,"2,7,4"
3998,base,"7,3,9"
3999,base,"7,2,8"
4000,base,"8,5,3"
4001,base,"2,7,4"
4002,base,
4003,base,
4004,base,"7,3,5"
4005,base,"4,7,2"
4006,base,"8,5,3"
4007,base,
4008,base,
4009,base,"6,3,8"
4010,base,"1,2,3"
4011,base,"4,6,9"
4012,base,"8,5,7"
4013,base,"3,7,5"
4014,base,"1,8,2"
4015,base,"4,8,3"
4016,base,"6,4,9"
4017,base,"9,1"
4018,base,"4,8,7"
4019,base,"4,6,9"
4020,base,"5,9,7"
4021,base,"7,3,9"
4022,base,"1,9,3"
4023,base,"7,3,2"
4024,base,"1,7,2"
4025,base,"5,8,9"
4026,base,"6,3,8"
4027,base,"7,3,9"
4028,base,"5,9,1"
4029,base,"3,7,9"
4030,base,"7,5,9"
4031,base,"6,3,5"
4032,base,
4033,base,"1,8,7"
4034,base,"4,6,3"
4035,base,"7,4,1"
4036,base,"4,9,7"
4037,base,"8,3,9"
4038,base,"5,3,9"
4039,base,"3,1,9"
4040,base,"1,7,9"
4041,base,"4,9,1"
4042,base,"4,9,2"
4043,base,"8,7,3"
4044,base,"4,6,1"
4045,base,"5,9,2"
4046,base,"5,9,3"
4047,base,"5,9,3"
4048,base,
4049,base,"2,5,8"
4050,base,"7,4,9"
4051,base,"6,8,3"
4052,base,"5,2,8"
4053,base,"7,9,4"
4054,base,"7,3,9"
4055,base,"5,8,3"
4056,base,"8,5,7"
4057,base,"4,2,9"
4058,base,"5,9,7"
4059,base,"3,6,9"
4060,base,"5,2,9"
4061,base,"3,9,5"
4062,base,"2,9,7"
4063,base,"4,8,7"
4064,base,
4065,base,"5,3,2"
4066,base,"8,5,3"
4067,base,"5,8,3"
4068,base,"6,3,8"
4069,base,
4070,base,"3,1,7"
4071,base,"3,7,9"
4072,base,"5,8,2"
4073,base,"1,4,2"
4074,base,"8,5,3"
4075,base,"9,7,3"
4076,base,"3,7,9"
4077,base,"8,3,9"
4078,base,
4079,base,"3,8,5"
4080,base,"5,3,7"
4081,base,
4082,base,"2,6,3"
4083,base,"3,8,1"
4084,base,2
4085,base,"7,3,9"
4086,base,"4,7,1"
4087,base,"7,3,9"
4088,base,"1,4,9"
4089,base,"5,3,7"
4090,base,"1,9"
4091,base,"7,5,8"
4092,base,"4,9,3"
4093,base,"7,3,9"
4094,base,
4095,base,
4096,base,"7,3,8"
4097,base,"8,5,3"
4098,base,"5,8,3"
4099,base,"1,3,8"
4100,base,"8,4,6"
4101,base,"1,7,2"
4102,base,
4103,base,"7,2,8"
4104,base,"4,7,2"
4105,base,"7,3,8"
4106,base,"7,5,8"
4107,base,"5,7,3"
4108,base,"7,3,9"
4109,base,"3,9,5"
4110,base,"1,7,2"
4111,base,"7,4,9"
4112,base,"3,1,9"
4113,base,"4,8,1"
4114,base,
4115,base,"5,2,8"
4116,base,"1,9,7"
4117,base,"7,5,8"
4118,base,"3,7,9"
4119,base,"6,8,4"
4120,base,"2,7,4"
4121,base,"1,5,9"
4122,base,"1,3,9"
4123,base,"3,6,5"
4124,base,"7,3,5"
4125,base,"5,3,9"
4126,base,"7,5,9"
4127,base,"1,7,2"
4128,base,"4,7,3"
4129,base,"1,4,2"
4130,base,"8,3,5"
4131,base,"8,3,9"
4132,base,
4133,base,4
4134,base,"4,8,9"
4135,base,"7,3,9"
4136,base,
4137,base,"6,3,9"
4138,base,
4139,base,"5,8,4"
4140,base,"7,3,5"
4141,base,"8,5,3"
4142,base,"2,8,7"
4143,base,
4144,base,"7,4,1"
4145,base,"7,4,9"
4146,base,"7,4,8"
4147,base,"1,2,3"
4148,base,"6,4,8"
4149,base,"5,2,7"
4150,base,"1,2,3"
4151,base,
4152,base,
4153,base,"4,8,1"
4154,base,"5,2,8"
4155,base,"5,7"
4156,base,"3,9,1"
4157,base,"1,9,3"
4158,base,"7,3,9"
4159,base,
4160,base,
4161,base,3
4162,base,"3,7,1"
4163,base,"3,9,5"
4164,base,"6,5,3"
4165,base,"1,2"
4166,base,"4,9,7"
4167,base,"5,9,8"
4168,base,"4,2,9"
4169,base,"5,2,9"
4170,base,"3,1,5"
4171,base,"1,3,2"
4172,base,"8,5,3"
4173,base,"6,8,5"
4174,base,
4175,base,"8,3,9"
4176,base,"4,5,3"
4177,base,"4,7,9"
4178,base,9
4179,base,"7,5,3"
4180,base,"8,3,6"
4181,base,"3,5,1"
4182,base,"4,7,2"
4183,base,
4184,base,"8,5,2"
4185,base,"3,1,8"
4186,base,
4187,base,"7,5,9"
4188,base,"6,3,8"
4189,base,"5,9,7"
4190,base,"4,7,9"
4191,base,"3,7,2"
4192,base,
4193,base,"1,4,2"
4194,base,"3,5,8"
4195,base,"5,3,1"
4196,base,"4,7,2"
4197,base,"5,3,8"
4198,base,"3,1,8"
4199,base,"1,5,8"
4200,base,"7,3,9"
4201,base,"4,7,3"
4202,base,"1,9,1"
4203,base,"7,9,2"
4204,base,"8,5,3"
4205,base,"5,8,2"
4206,base,
4207,base,"5,8,9"
4208,base,
4209,base,"5,3,9"
4210,base,"7,3,9"
4211,base,
4212,base,"7,3,1"
4213,base,"7,4,9"
4214,base,"5,2,9"
4215,base,"8,3,9"
4216,base,"6,8,5"
4217,base,
4218,base,"4,9,2"
4219,base,"7,1,9"
4220,base,"8,5,9"
4221,base,"3,1,9"
4222,base,"1,5,2"
4223,base,"1,4,2"
4224,base,
4225,base,
4226,base,"4,9,5"
4227,base,
4228,base,"5,3,9"
4229,base,"5,2,8"
4230,base,
4231,base,"3,9,4"
4232,base,
4233,base,"8,5,4"
4234,base,"2,7,4"
4235,base,"5,7,2"
4236,base,"1,5,8"
4237,base,"8,5,7"
4238,base,"5,7,9"
4239,base,"4,7,2"
4240,base,"7,5,9"
4241,base,"3,9,4"
4242,base,"5,3,9"
4243,base,
4244,base,
4245,base,"5,3,1"
4246,base,"8,3,4"
4247,base,"7,3,1"
4248,base,"4,8,5"
4249,base,"5,3,9"
4250,base,"8,5,2"
4251,base,"1,9,1"
4252,base,"5,3,9"
4253,base,"1,9,7"
4254,base,"3,5,1"
4255,base,"3,1,9"
4256,base,"5,7,3"
4257,base,"7,1,9"
4258,base,"7,5,8"
4259,base,
4260,base,"8,4,9"
4261,base,
4262,base,"8,3,7"
4263,base,"7,5,2"
4264,base,"6,9,3"
4265,base,"3,1,6"
4266,base,"2,7,9"
4267,base,"6,5,8"
4268,base,
