Run,Model Type,Extracted Numbers
2277,Fine-Tuned Model,"4,2,6,3,1,5"
2278,Fine-Tuned Model,
2279,Fine-Tuned Model,"1,1,1,1"
2280,Fine-Tuned Model,"4,2,6,3,5,1"
2281,Fine-Tuned Model,"5,2,6,1,4,3"
2282,Fine-Tuned Model,1
2283,Fine-Tuned Model,"3,6,2,4,5,1"
2284,Fine-Tuned Model,"5,3,1,6,2,4"
2285,Fine-Tuned Model,
2286,Fine-Tuned Model,"1,2,3"
2287,Fine-Tuned Model,"1,2,3,4,5,6"
2288,Fine-Tuned Model,"3,5,2,6,4,1"
2289,Fine-Tuned Model,"3,6,1,5,2,4"
2290,Fine-Tuned Model,"2,6,4,5,3,1"
2291,Fine-Tuned Model,"3,5,2,6,4,1"
2292,Fine-Tuned Model,"3,6,2,5,1,4"
2293,Fine-Tuned Model,"1,5,2,6,3,4"
2294,Fine-Tuned Model,"4,2,6,5,3,1"
2295,Fine-Tuned Model,"4,2,5,1,6,3"
2296,Fine-Tuned Model,"2,5,4,3,6,1"
2297,Fine-Tuned Model,1
2298,Fine-Tuned Model,
2299,Fine-Tuned Model,
2300,Fine-Tuned Model,
2301,Fine-Tuned Model,
2302,Fine-Tuned Model,"3,6,2,5,4,1"
2303,Fine-Tuned Model,"1,1,6,2"
2304,Fine-Tuned Model,
2305,Fine-Tuned Model,"1,5,3,2,4,6"
2306,Fine-Tuned Model,"1,4,2,3,5,6"
2307,Fine-Tuned Model,"3,6,2,4,5,1"
2308,Fine-Tuned Model,6
2309,Fine-Tuned Model,"2,5,4,1,3,6"
2310,Fine-Tuned Model,
2311,Fine-Tuned Model,"4,3,1,6,5,2"
2312,Fine-Tuned Model,"1,5,2,6,1,3"
2313,Fine-Tuned Model,"1,2,3,4,5"
2314,Fine-Tuned Model,"1,4,2,2,3,6"
2315,Fine-Tuned Model,"4,3,2,1,6,5"
2316,Fine-Tuned Model,"1,6,6,1,3,5"
2317,Fine-Tuned Model,
2318,Fine-Tuned Model,
2319,Fine-Tuned Model,"1,4,2,5,6,3"
2320,Fine-Tuned Model,1
2321,Fine-Tuned Model,"4,2,6,3,1,5"
2322,Fine-Tuned Model,"3,4,6,2,5,1"
2323,Fine-Tuned Model,"3,6,1,5,4,2"
2324,Fine-Tuned Model,
2325,Fine-Tuned Model,
2326,Fine-Tuned Model,"1,6,6"
2327,Fine-Tuned Model,"1,6,6,3,5,2"
2328,Fine-Tuned Model,"3,6,4,2,5,1"
2329,Fine-Tuned Model,"3,6,2,5,4,1"
2330,Fine-Tuned Model,"4,2,6,5,3,1"
2331,Fine-Tuned Model,"6,4"
2332,Fine-Tuned Model,
2333,Fine-Tuned Model,"2,5,6,3,1,4"
2334,Fine-Tuned Model,"1,2,4,3,6,5"
2335,Fine-Tuned Model,"1,6,6"
2336,Fine-Tuned Model,"2,6,3,1,5,4"
2337,Fine-Tuned Model,"3,6,2,5,4,1"
2338,Fine-Tuned Model,"4,2,6,3,1,5"
2339,Fine-Tuned Model,"4,2,5,1,6,3"
2340,Fine-Tuned Model,"4,2,5,6,3,1"
2341,Fine-Tuned Model,"2,5,3,6,4,1"
2342,Fine-Tuned Model,"5,4,2,1,6,3"
2343,Fine-Tuned Model,"4,2,6,1,5,3"
2344,Fine-Tuned Model,"1,2,3,4,5,6"
2345,Fine-Tuned Model,"4,2,5,3,6,1"
2346,Fine-Tuned Model,"3,6,1"
2347,Fine-Tuned Model,
2348,Fine-Tuned Model,"1,3,6,2,5,4"
2349,Fine-Tuned Model,"1,3,6,4,2,5"
2350,Fine-Tuned Model,"1,5,2,4,3,6"
2351,Fine-Tuned Model,"4,2,6,3,1,5"
2352,Fine-Tuned Model,"3,4,5,2,6,3"
2353,Fine-Tuned Model,"3,5,1,6,2,4"
2354,Fine-Tuned Model,"3,2,5,1,6,4"
2355,Fine-Tuned Model,"2,5,1,3,4,6"
2356,Fine-Tuned Model,"1,6"
2357,Fine-Tuned Model,"4,2,3,6,1,5"
2358,Fine-Tuned Model,"2,5,4,1,3,6"
2359,Fine-Tuned Model,
2360,Fine-Tuned Model,
2361,Fine-Tuned Model,
2362,Fine-Tuned Model,"4,2,6,3,5,1"
2363,Fine-Tuned Model,"5,2,6,3,1,4"
2364,Fine-Tuned Model,
2365,Fine-Tuned Model,"1,2,3,4,5,6"
2366,Fine-Tuned Model,"1,4,6,2,3,5"
2367,Fine-Tuned Model,"3,5,2,6,1,4"
2368,Fine-Tuned Model,"2,6,3,4,5,1"
2369,Fine-Tuned Model,"3,6,2,5,4,1"
2370,Fine-Tuned Model,"4,3,5,6,2,1"
2371,Fine-Tuned Model,"1,6,6"
2372,Fine-Tuned Model,"3,6,4,1,2,5"
2373,Fine-Tuned Model,1
2374,Fine-Tuned Model,
2375,Fine-Tuned Model,"3,6,2,5,4,1"
2376,Fine-Tuned Model,"4,1,3,2,6,5"
2377,Fine-Tuned Model,
2378,Fine-Tuned Model,"3,6,2,4,1,5"
2379,Fine-Tuned Model,"4,6,2,5,3,1"
2380,Fine-Tuned Model,"4,2,5,6,3,1"
2381,Fine-Tuned Model,
2382,Fine-Tuned Model,"4,3,5,1,6,2"
2383,Fine-Tuned Model,"5,2,6,4,3,1"
2384,Fine-Tuned Model,"1,2,3,4,5,6"
2385,Fine-Tuned Model,"6,1,6"
2386,Fine-Tuned Model,"6,3,5,1,6,1"
2387,Fine-Tuned Model,1
2388,Fine-Tuned Model,"3,5,2,4,1,6"
2389,Fine-Tuned Model,"4,2,6,5,3,1"
2390,Fine-Tuned Model,"4,3,6,2,5,1"
2391,Fine-Tuned Model,1
2392,Fine-Tuned Model,"6,1,6,1,6,1"
2393,Fine-Tuned Model,
2394,Fine-Tuned Model,"4,2,6,5,1,3"
2395,Fine-Tuned Model,
2396,Fine-Tuned Model,"3,5,4,2,6,1"
2397,Fine-Tuned Model,"4,2,6,1,5,3"
2398,Fine-Tuned Model,"1,6,6"
2399,Fine-Tuned Model,"5,2,6,3,1,6"
2400,Fine-Tuned Model,"3,5,2,6,1,4"
2401,Fine-Tuned Model,"3,5,2,6,4,1"
2402,Fine-Tuned Model,"6,4,2,6,5,1"
2403,Fine-Tuned Model,"6,1,3,5,4,3"
2404,Fine-Tuned Model,"3,5,1,6,2,4"
2405,Fine-Tuned Model,"1,5"
2406,Fine-Tuned Model,"3,2,6,1,5,4"
2407,Fine-Tuned Model,"4,2,5,3,6,1"
2408,Fine-Tuned Model,"2,6,5,1,4,3"
2409,Fine-Tuned Model,"3,6,2,5,1,4"
2410,Fine-Tuned Model,"4,2,6,3,1,5"
2411,Fine-Tuned Model,2
2412,Fine-Tuned Model,"6,1,6,6,1,6"
2413,Fine-Tuned Model,"1,2,3,4,5,6"
2414,Fine-Tuned Model,"1,5,2,4,3,6"
2415,Fine-Tuned Model,"4,5,1,2,6,3"
2416,Fine-Tuned Model,"6,1,6,1,6,1"
2417,Fine-Tuned Model,"1,6,4,3,2"
2418,Fine-Tuned Model,
2419,Fine-Tuned Model,"1,2,3,4,5,6"
2420,Fine-Tuned Model,"2,6,4,3,1,5"
2421,Fine-Tuned Model,"1,2,3,5,4,2"
2422,Fine-Tuned Model,"5,3,2,6,1,4"
2423,Fine-Tuned Model,"1,2,3,4"
2424,Fine-Tuned Model,"2,5,4,6,3,1"
2425,Fine-Tuned Model,"4,2,3,6,1,5"
2426,Fine-Tuned Model,"3,6,4,2,5,1"
2427,Fine-Tuned Model,"1,6,6"
2428,Fine-Tuned Model,"4,2,6,3,5,1"
2429,Fine-Tuned Model,"2,5,3,1,6,4"
2430,Fine-Tuned Model,"4,2,6,1,3,5"
2431,Fine-Tuned Model,"4,3,6,5,2,1"
2432,Fine-Tuned Model,"3,2,6,4,5,1"
2433,Fine-Tuned Model,"5,2,6,3,1,4"
2434,Fine-Tuned Model,"1,2,3,4,5,6"
2435,Fine-Tuned Model,
2436,Fine-Tuned Model,"2,5,1,4,3,6"
2437,Fine-Tuned Model,"2,5,3,1,4,6"
2438,Fine-Tuned Model,"1,6,6"
2439,Fine-Tuned Model,"4,2,6,3,1,5"
2440,Fine-Tuned Model,
2441,Fine-Tuned Model,
2442,Fine-Tuned Model,"1,6"
2443,Fine-Tuned Model,"1,3,2,6,5,4"
2444,Fine-Tuned Model,"1,4,2,3,5,1"
2445,Fine-Tuned Model,"6,1,6,5"
2446,Fine-Tuned Model,
2447,Fine-Tuned Model,"1,2,3,5,1,4"
2448,Fine-Tuned Model,"5,2,6,1,4,3"
2449,Fine-Tuned Model,"2,4,6,3,1,5"
2450,Fine-Tuned Model,"6,3,5,6,4,2"
2451,Fine-Tuned Model,
2452,Fine-Tuned Model,"1,2,5,3,4,6"
2453,Fine-Tuned Model,"4,2,6,3,1,5"
2454,Fine-Tuned Model,"5,2,6,1,3,4"
2455,Fine-Tuned Model,"1,2,3,4,5,6"
2456,Fine-Tuned Model,"2,6,4,5,3,1"
2457,Fine-Tuned Model,
2458,Fine-Tuned Model,"4,2,6,3,1,5"
2459,Fine-Tuned Model,"1,2,5,3,2,6"
2460,Fine-Tuned Model,"3,1,4,6,3,2"
2461,Fine-Tuned Model,"3,4,5,2,3,6"
2462,Fine-Tuned Model,"3,6,2,4,5,1"
2463,Fine-Tuned Model,"1,6,2,3,5,4"
2464,Fine-Tuned Model,
2465,Fine-Tuned Model,"5,3,2,6,1,4"
2466,Fine-Tuned Model,"3,6,2,4,5,1"
2467,Fine-Tuned Model,"2,6,5,4,1,3"
2468,Fine-Tuned Model,"2,6,4,3,5,1"
2469,Fine-Tuned Model,"3,2,6,5,1,4"
2470,Fine-Tuned Model,"4,2,6,3,5,1"
2471,Fine-Tuned Model,"2,5,1,3,6,4"
2472,Fine-Tuned Model,"3,5,2,6,4,1"
2473,Fine-Tuned Model,2
2474,Fine-Tuned Model,"4,2,5,6,1,3"
2475,Fine-Tuned Model,"2,5,3,6,1,4"
2476,Fine-Tuned Model,"1,3,2,5,6,4"
2477,Fine-Tuned Model,"4,2,6,3,5,1"
2478,Fine-Tuned Model,1
2479,Fine-Tuned Model,"3,6,2,5,1,4"
2480,Fine-Tuned Model,"1,5,3,2,6,4"
2481,Fine-Tuned Model,"4,2,6,3,5,1"
2482,Fine-Tuned Model,"5,1,4,2,3,6"
2483,Fine-Tuned Model,"3,6,2,5,1,4"
2484,Fine-Tuned Model,"3,5,2,4,6,1"
2485,Fine-Tuned Model,"3,6,2,5,1,4"
2486,Fine-Tuned Model,"3,6,2,5,4,1"
2487,Fine-Tuned Model,"2,5,3,6,4,1"
2488,Fine-Tuned Model,"4,2,6,3,5,1"
2489,Fine-Tuned Model,"1,4,3,2,6,5"
2490,Fine-Tuned Model,"4,1,3,2,6,5"
2491,Fine-Tuned Model,
2492,Fine-Tuned Model,"3,5,1,4,6,2"
2493,Fine-Tuned Model,"2,5,3,1,6,4"
2494,Fine-Tuned Model,"2,5,1,3,4,6"
2495,Fine-Tuned Model,"2,6,1,4,3,5"
2496,Fine-Tuned Model,"4,2,6,5,1,3"
2497,Fine-Tuned Model,"4,3,6,5,2,1"
2498,Fine-Tuned Model,"5,2,6,3,1,4"
2499,Fine-Tuned Model,"4,2,5,1,3,6"
2500,Fine-Tuned Model,"4,2,5,6,3,1"
2501,Fine-Tuned Model,"1,5,2,6,4,3"
2502,Fine-Tuned Model,
2503,Fine-Tuned Model,"3,6,2,5,4,1"
2504,Fine-Tuned Model,"1,6,2,5,4,3"
2505,Fine-Tuned Model,"1,2,3,4,5,6"
2506,Fine-Tuned Model,"4,6,2,3,5,1"
2507,Fine-Tuned Model,"5,2,6,3,1,4"
2508,Fine-Tuned Model,"3,3,4,5,6,1"
2509,Fine-Tuned Model,"3,6,2,5,1,4"
2510,Fine-Tuned Model,"2,5,4,1,3,6"
2511,Fine-Tuned Model,"3,2,6,5,4,1"
2512,Fine-Tuned Model,"3,5,2,1,6,4"
2513,Fine-Tuned Model,"3,6,2,5,4,1"
2514,Fine-Tuned Model,"1,3,2,6,5,4"
2515,Fine-Tuned Model,"3,2,6,4,1,5"
2516,Fine-Tuned Model,"5,2,6,3,1,4"
2517,Fine-Tuned Model,"1,2,3,4"
2518,Fine-Tuned Model,
2519,Fine-Tuned Model,"3,1,6,2,5,4"
2520,Fine-Tuned Model,"2,1,2"
2521,Fine-Tuned Model,"6,1,6"
2522,Fine-Tuned Model,"1,2,3,4,5,6"
2523,Fine-Tuned Model,"1,3,2,6,4,1"
2524,Fine-Tuned Model,"4,2,6,1,3,5"
2525,Fine-Tuned Model,"1,4,2,5,3,6"
2526,Fine-Tuned Model,
2527,Fine-Tuned Model,"3,6,5,1,4,2"
2528,Fine-Tuned Model,"4,2,5,6,3,1"
2529,Fine-Tuned Model,
2530,Fine-Tuned Model,"5,2,6,1,3,4"
2531,Fine-Tuned Model,"1,4"
2532,Fine-Tuned Model,"5,3,6,2,4,1"
2533,Fine-Tuned Model,"2,4,3,6,5,1"
2534,Fine-Tuned Model,"1,6,6"
2535,Fine-Tuned Model,"4,3,6,2,5,1"
2536,Fine-Tuned Model,"1,4,2,2,3,6"
2537,Fine-Tuned Model,"4,1,3,5,2,6"
2538,Fine-Tuned Model,
2539,Fine-Tuned Model,"5,3,6,2,1,4"
2540,Fine-Tuned Model,"2,4"
2541,Fine-Tuned Model,"3,4,6,2,5,3"
2542,Fine-Tuned Model,"4,2,6,3,5,1"
2543,Fine-Tuned Model,
2544,Fine-Tuned Model,
2545,Fine-Tuned Model,"5,3,2,4,6,1"
2546,Fine-Tuned Model,
2547,Fine-Tuned Model,"5,1,4,2,6,3"
2548,Fine-Tuned Model,
2549,Fine-Tuned Model,"3,2,6,1,4,5"
2550,Fine-Tuned Model,"2,4,1,3,6,2"
2551,Fine-Tuned Model,"6,4,2,6,5,3"
2552,Fine-Tuned Model,"3,6,2,1,5,4"
2553,Fine-Tuned Model,"5,2,4,3,6,1"
2554,Fine-Tuned Model,"1,3,4,2,6,5"
2555,Fine-Tuned Model,
2556,Fine-Tuned Model,"1,5,2,4,3,6"
2557,Fine-Tuned Model,"5,3,1,6,2,4"
2558,Fine-Tuned Model,"1,2,3,6,5,4"
2559,Fine-Tuned Model,
2560,Fine-Tuned Model,"3,1,6,2,5,4"
2561,Fine-Tuned Model,"3,6,1,4,5,2"
2562,Fine-Tuned Model,"1,2,3,4,5,6"
2563,Fine-Tuned Model,
2564,Fine-Tuned Model,"3,6,2,5,1,4"
2565,Fine-Tuned Model,"3,6,2,5,1,4"
2566,Fine-Tuned Model,"4,2,5,6,1,3"
2567,Fine-Tuned Model,"3,5,2,6,4,1"
2568,Fine-Tuned Model,"1,1,2,2,3,5"
2569,Fine-Tuned Model,"4,6,2,1,5,3"
2570,Fine-Tuned Model,"2,5,3,6,4,1"
2571,Fine-Tuned Model,
2572,Fine-Tuned Model,"3,6,2,5,4,1"
2573,Fine-Tuned Model,"2,4,5,6,1,3"
2574,Fine-Tuned Model,
2575,Fine-Tuned Model,
2576,Fine-Tuned Model,
2577,Fine-Tuned Model,"2,6,3,5,1,4"
2578,Fine-Tuned Model,"1,6,6"
2579,Fine-Tuned Model,
2580,Fine-Tuned Model,"2,5,3,6,1,4"
2581,Fine-Tuned Model,
2582,Fine-Tuned Model,"3,1,6,2,4,5"
2583,Fine-Tuned Model,
2584,Fine-Tuned Model,"4,2,3,1,6,5"
2585,Fine-Tuned Model,"2,5,4,6,3,2"
2586,Fine-Tuned Model,
2587,Fine-Tuned Model,"3,2,6,1,5,4"
2588,Fine-Tuned Model,"3,2,6,1,4,5"
2589,Fine-Tuned Model,
2590,Fine-Tuned Model,
2591,Fine-Tuned Model,
2592,Fine-Tuned Model,"1,3,2,6,4,5"
2593,Fine-Tuned Model,"5,2,6,3,1,4"
2594,Fine-Tuned Model,"1,3,2,4,5,6"
2595,Fine-Tuned Model,
2596,Fine-Tuned Model,"1,2,2,6,3,4"
2597,Fine-Tuned Model,"4,3,6,2,1,5"
2598,Fine-Tuned Model,"4,3,2,1,6,5"
2599,Fine-Tuned Model,
2600,Fine-Tuned Model,"3,1,4,5,2,6"
2601,Fine-Tuned Model,"2,5,3,6,3,5"
2602,Fine-Tuned Model,"2,4,6,3,5,1"
2603,Fine-Tuned Model,
2604,Fine-Tuned Model,"5,2,3,1,6,4"
2605,Fine-Tuned Model,"4,2,6,3,5,1"
2606,Fine-Tuned Model,"2,5"
2607,Fine-Tuned Model,"3,4,1,2,5,6"
2608,Fine-Tuned Model,"6,1,6,4,2"
2609,Fine-Tuned Model,"1,2,5,6,1,3"
2610,Fine-Tuned Model,
2611,Fine-Tuned Model,"4,2,6,1,5,3"
2612,Fine-Tuned Model,"1,4,2,2,3,3"
2613,Fine-Tuned Model,"1,3,2,6,4,5"
2614,Fine-Tuned Model,"5,1,6,3,2,4"
2615,Fine-Tuned Model,
2616,Fine-Tuned Model,
2617,Fine-Tuned Model,
2618,Fine-Tuned Model,"3,6,2,5,4,1"
2619,Fine-Tuned Model,"6,1,6,1,2,3"
2620,Fine-Tuned Model,"2,6,3,4,5,1"
2621,Fine-Tuned Model,"3,6,1,5,2,4"
2622,Fine-Tuned Model,6
2623,Fine-Tuned Model,
2624,Fine-Tuned Model,"3,6,2,1,5,4"
2625,Fine-Tuned Model,
2626,Fine-Tuned Model,"2,5,1,4,3,6"
2627,Fine-Tuned Model,
2628,Fine-Tuned Model,
2629,Fine-Tuned Model,"4,2,6,1,3,5"
2630,Fine-Tuned Model,"4,2,6,5,1,3"
2631,Fine-Tuned Model,"1,3,5,2,6,4"
2632,Fine-Tuned Model,"3,2,5,6,1,4"
2633,Fine-Tuned Model,
2634,Fine-Tuned Model,"3,5,2,4,6,1"
2635,Fine-Tuned Model,"4,2,6,5,3,1"
2636,Fine-Tuned Model,
2637,Fine-Tuned Model,"3,2,6,4,1,5"
2638,Fine-Tuned Model,"2,6,3,1,5,4"
2639,Fine-Tuned Model,"2,5,3,1,6,4"
2640,Fine-Tuned Model,"1,2,2,4,3,3"
2641,Fine-Tuned Model,"1,6,6"
2642,Fine-Tuned Model,"4,3,2,5,6,1"
2643,Fine-Tuned Model,"4,3,6,2,5,1"
2644,Fine-Tuned Model,"3,5,1,6,2,4"
2645,Fine-Tuned Model,"1,6,6"
2646,Fine-Tuned Model,"4,3,2,6,1,5"
2647,Fine-Tuned Model,
2648,Fine-Tuned Model,"4,2,6,3,5,1"
2649,Fine-Tuned Model,"4,6,2,3,5,1"
2650,Fine-Tuned Model,"3,5,2,6,4,1"
2651,Fine-Tuned Model,"4,2,6,3,1,5"
2652,Fine-Tuned Model,"1,2,5,3,6,4"
2653,Fine-Tuned Model,"1,6,1,6,1"
2654,Fine-Tuned Model,
2655,Fine-Tuned Model,
2656,Fine-Tuned Model,"3,6,2,5,1,4"
2657,Fine-Tuned Model,"3,2,6,1,5,4"
2658,Fine-Tuned Model,"1,2,3,4,5,6"
2659,Fine-Tuned Model,
2660,Fine-Tuned Model,
2661,Fine-Tuned Model,"2,5,3,6,1,4"
2662,Fine-Tuned Model,"1,5,2,2,3,3"
2663,Fine-Tuned Model,"4,2,6,3,1,5"
2664,Fine-Tuned Model,"5,3,1,2,6,4"
2665,Fine-Tuned Model,"4,3,6,2,5,1"
2666,Fine-Tuned Model,"1,2,5,3,5,4"
2667,Fine-Tuned Model,"1,4,3,5,6,2"
2668,Fine-Tuned Model,"2,4,6,1,3,5"
2669,Fine-Tuned Model,
2670,Fine-Tuned Model,"2,5,1,3,6,4"
2671,Fine-Tuned Model,"2,5,3,1,4,6"
2672,Fine-Tuned Model,"1,6"
2673,Fine-Tuned Model,"1,2,3,4,5,6"
2674,Fine-Tuned Model,"5,2,6,3,4,1"
2675,Fine-Tuned Model,"5,2,6,3,1,4"
2676,Fine-Tuned Model,"2,4,6,5,3,1"
2677,Fine-Tuned Model,"4,2,6,3,1,5"
2678,Fine-Tuned Model,
2679,Fine-Tuned Model,"2,5,4,6,3,1"
2680,Fine-Tuned Model,
2681,Fine-Tuned Model,"6,4"
2682,Fine-Tuned Model,"1,3,6,2,4,5"
2683,Fine-Tuned Model,"6,1,6"
2684,Fine-Tuned Model,"2,5,6,3,4,1"
2685,Fine-Tuned Model,
2686,Fine-Tuned Model,"3,1,6,2,5,4"
2687,Fine-Tuned Model,
2688,Fine-Tuned Model,"3,1,6,4,2,5"
2689,Fine-Tuned Model,"4,2,6,5,1,3"
2690,Fine-Tuned Model,"1,3,5,6,2,4"
2691,Fine-Tuned Model,"4,2,6,1,5,3"
2692,Fine-Tuned Model,
2693,Fine-Tuned Model,"2,4,5,1,3,2"
2694,Fine-Tuned Model,"3,1,4,6"
2695,Fine-Tuned Model,"5,4,3,2,6,5"
2696,Fine-Tuned Model,"4,2,6,3,5,1"
2697,Fine-Tuned Model,"3,4,2,5,1,6"
2698,Fine-Tuned Model,
2699,Fine-Tuned Model,"4,3,6,2,5,1"
2700,Fine-Tuned Model,"4,1,6,3,2,5"
2701,Fine-Tuned Model,
2702,Fine-Tuned Model,"2,4,6,5"
2703,Fine-Tuned Model,"4,2,5,1,3,6"
2704,Fine-Tuned Model,"4,2,6,3,1,5"
2705,Fine-Tuned Model,"3,1,2,4,5,3"
2706,Fine-Tuned Model,"6,3,4,2,6,5"
2707,Fine-Tuned Model,
2708,Fine-Tuned Model,"2,6,5,3,1,4"
2709,Fine-Tuned Model,"1,4,2,5,3,6"
2710,Fine-Tuned Model,"1,3,2,6,5,4"
2711,Fine-Tuned Model,"3,6,2,5,4,1"
2712,Fine-Tuned Model,"1,1,6"
2713,Fine-Tuned Model,"5,2,6,4,3,1"
2714,Fine-Tuned Model,
2715,Fine-Tuned Model,"2,4,1,3,6,5"
2716,Fine-Tuned Model,"2,4,3,1,6,5"
2717,Fine-Tuned Model,"3,2,6,5,1,4"
2718,Fine-Tuned Model,"1,6,6"
2719,Fine-Tuned Model,
2720,Fine-Tuned Model,"1,6"
2721,Fine-Tuned Model,"4,2,3,1,6,5"
2722,Fine-Tuned Model,"3,5,1,2,6,4"
2723,Fine-Tuned Model,"3,5,1,6,3,2"
2724,Fine-Tuned Model,"4,2,6,3,5,1"
2725,Fine-Tuned Model,"5,2,6,3,5,4"
2726,Fine-Tuned Model,"2,5,3,1,6,4"
2727,Fine-Tuned Model,"4,2,5,1,6,3"
2728,Fine-Tuned Model,
2729,Fine-Tuned Model,"4,3,6,1,5,2"
2730,Fine-Tuned Model,"4,3,1,5,3,2"
2731,Fine-Tuned Model,"2,5,1,6,3,4"
2732,Fine-Tuned Model,"4,3,6,2,5,1"
2733,Fine-Tuned Model,"1,6,6"
2734,Fine-Tuned Model,"3,6,2,4,5,1"
2735,Fine-Tuned Model,"2,5,4,1,6,3"
2736,Fine-Tuned Model,
2737,Fine-Tuned Model,
2738,Fine-Tuned Model,"4,2,6,5,1,3"
2739,Fine-Tuned Model,"5,3,2,4,1,6"
2740,Fine-Tuned Model,"3,4,2,1,6,5"
2741,Fine-Tuned Model,"4,2,6,3,5,1"
2742,Fine-Tuned Model,"3,6,4,2,5,1"
2743,Fine-Tuned Model,"3,4,1,2,5,6"
2744,Fine-Tuned Model,"4,6,3,5,2,1"
2745,Fine-Tuned Model,
2746,Fine-Tuned Model,"2,5,1,4,3,6"
2747,Fine-Tuned Model,"5,2,4,6,1,3"
2748,Fine-Tuned Model,"2,5,1,6,3,4"
2749,Fine-Tuned Model,"3,6,2,5,1,4"
2750,Fine-Tuned Model,
2751,Fine-Tuned Model,
2752,Fine-Tuned Model,"5,2,6,1,4,3"
2753,Fine-Tuned Model,"4,2,3,6,5,1"
2754,Fine-Tuned Model,"3,2,6,5,4,1"
2755,Fine-Tuned Model,"4,2,6,1,5,3"
2756,Fine-Tuned Model,"5,1,3,6,2,4"
2757,Fine-Tuned Model,"1,2,3,4,5,6"
2758,Fine-Tuned Model,"6,6,1,6,3,6"
2759,Fine-Tuned Model,
2760,Fine-Tuned Model,
2761,Fine-Tuned Model,"4,2,3,5,6,1"
2762,Fine-Tuned Model,
2763,Fine-Tuned Model,
2764,Fine-Tuned Model,"1,5,2,6,3,4"
2765,Fine-Tuned Model,"1,5,6,2,1,3"
2766,Fine-Tuned Model,"1,4,2,6,3,5"
2767,Fine-Tuned Model,"3,6,2,5,1,4"
2768,Fine-Tuned Model,"1,4,3,2,5,6"
2769,Fine-Tuned Model,"4,2,6,5,1,3"
2770,Fine-Tuned Model,"5,2,4,3,6,1"
2771,Fine-Tuned Model,"1,2,3,4,5,6"
2772,Fine-Tuned Model,"1,2,3,6,4,5"
2773,Fine-Tuned Model,"2,4,3,5,6,1"
2774,Fine-Tuned Model,
2775,Fine-Tuned Model,"4,2,5,6,3,1"
2776,Fine-Tuned Model,
2777,Fine-Tuned Model,"2,5,3,6,4,1"
2778,Fine-Tuned Model,"1,3,5,6,4,2"
2779,Fine-Tuned Model,1
2780,Fine-Tuned Model,
2781,Fine-Tuned Model,"5,2,6,1,4,3"
2782,Fine-Tuned Model,"4,2,5,1,6,3"
2783,Fine-Tuned Model,
2784,Fine-Tuned Model,"1,6,6"
2785,Fine-Tuned Model,
2786,Fine-Tuned Model,"2,5,1,4,6,3"
2787,Fine-Tuned Model,
2788,Fine-Tuned Model,"4,2,6,3,5,1"
2789,Fine-Tuned Model,"2,5,1,4,3,6"
2790,Fine-Tuned Model,"3,4,6,2,1,5"
2791,Fine-Tuned Model,"5,2,1,3,4,6"
2792,Fine-Tuned Model,"4,2,5,3,6,1"
2793,Fine-Tuned Model,"6,1,6"
2794,Fine-Tuned Model,
2795,Fine-Tuned Model,
2796,Fine-Tuned Model,"1,2,3,4"
2797,Fine-Tuned Model,"4,2,6,3,5,1"
2798,Fine-Tuned Model,"4,2,6,3,1,5"
2799,Fine-Tuned Model,
2800,Fine-Tuned Model,"3,2,6,5,4,1"
2801,Fine-Tuned Model,"1,6,6"
2802,Fine-Tuned Model,"5,2,6,1,3,4"
2803,Fine-Tuned Model,"3,1,6,2,5,4"
2804,Fine-Tuned Model,"4,2,6,3,5,1"
2805,Fine-Tuned Model,"3,2,5,1,6,4"
2806,Fine-Tuned Model,"3,2,6,5,1,4"
2807,Fine-Tuned Model,"1,2,3,4,5,6"
2808,Fine-Tuned Model,"1,6,3,2,5,4"
2809,Fine-Tuned Model,"3,5,2,6,1,4"
2810,Fine-Tuned Model,"1,6,6,1,2,4"
2811,Fine-Tuned Model,"3,6,1,5,4,2"
2812,Fine-Tuned Model,"4,2,6,5,3,1"
2813,Fine-Tuned Model,"4,2,6,5,3,1"
2814,Fine-Tuned Model,"3,2,5,6,1,4"
2815,Fine-Tuned Model,"1,4,6,3,2,5"
2816,Fine-Tuned Model,"2,5,1,4,6,3"
2817,Fine-Tuned Model,
2818,Fine-Tuned Model,"1,2,3,4,5,6"
2819,Fine-Tuned Model,"4,2,6,5,1,3"
2820,Fine-Tuned Model,
2821,Fine-Tuned Model,"4,6,3,2,5,1"
2822,Fine-Tuned Model,"3,2,6,4,1,5"
2823,Fine-Tuned Model,"2,4,6,1,3,5"
2824,Fine-Tuned Model,"4,2,6,1,5,3"
2825,Fine-Tuned Model,"2,5,2,4,6"
2826,Fine-Tuned Model,"2,6,3,1,4,5"
2827,Fine-Tuned Model,"2,5,3,1,6,4"
2828,Fine-Tuned Model,
2829,Fine-Tuned Model,"1,5,2,6,3,5"
2830,Fine-Tuned Model,"1,4,2,6,3,5"
2831,Fine-Tuned Model,"1,2,1,3"
2832,Fine-Tuned Model,"3,6,2,5,4,1"
2833,Fine-Tuned Model,
2834,Fine-Tuned Model,"4,3,6,2,5,1"
2835,Fine-Tuned Model,"1,5,6,3,2,4"
2836,Fine-Tuned Model,
2837,Fine-Tuned Model,"4,2,3,1,5,6"
2838,Fine-Tuned Model,
2839,Fine-Tuned Model,"5,2,3,6,1,4"
2840,Fine-Tuned Model,
