Run,Model Type,Extracted Numbers
4869,Fine-Tuned Model,"4,3,6,2,5,1"
4870,Fine-Tuned Model,"4,6,2,5,3,1"
4871,Fine-Tuned Model,"1,4,2,6,3,5"
4872,Fine-Tuned Model,"1,3,4,5,3,2"
4873,Fine-Tuned Model,
4874,Fine-Tuned Model,"1,6,6"
4875,Fine-Tuned Model,"5,2,6,1,3,4"
4876,Fine-Tuned Model,"1,2,3,4,5,6"
4877,Fine-Tuned Model,"3,6,2,5,1,4"
4878,Fine-Tuned Model,
4879,Fine-Tuned Model,6
4880,Fine-Tuned Model,"2,5,1,6,3,4"
4881,Fine-Tuned Model,
4882,Fine-Tuned Model,"2,3,4,5,6,5"
4883,Fine-Tuned Model,"1,2,3,4,5,6"
4884,Fine-Tuned Model,"3,6,2,5,4,1"
4885,Fine-Tuned Model,"6,1,6"
4886,Fine-Tuned Model,
4887,Fine-Tuned Model,"3,4,2,6,3,5"
4888,Fine-Tuned Model,"4,3,5,2,6,1"
4889,Fine-Tuned Model,"5,3,6,2,1,4"
4890,Fine-Tuned Model,"3,6,2,4,5,1"
4891,Fine-Tuned Model,"1,2,3,4,5,6"
4892,Fine-Tuned Model,"3,2,6,5,4,1"
4893,Fine-Tuned Model,"3,2,6,5,4,1"
4894,Fine-Tuned Model,"1,4,2,6,3,5"
4895,Fine-Tuned Model,"2,4,6,3,2,5"
4896,Fine-Tuned Model,"4,2,6,5,1,3"
4897,Fine-Tuned Model,"4,2,6,3,5,1"
4898,Fine-Tuned Model,"3,4,2,1,6,5"
4899,Fine-Tuned Model,"3,5,2,6,1,4"
4900,Fine-Tuned Model,"3,6,2,5,4,1"
4901,Fine-Tuned Model,"2,4,1,6,3,5"
4902,Fine-Tuned Model,"3,5,1,2,6,4"
4903,Fine-Tuned Model,
4904,Fine-Tuned Model,"2,4,6,3,1,5"
4905,Fine-Tuned Model,"5,4,3,1,2,6"
4906,Fine-Tuned Model,"4,2,5,1,3,6"
4907,Fine-Tuned Model,"4,2,6,5,3,1"
4908,Fine-Tuned Model,"3,2,6,5,1,4"
4909,Fine-Tuned Model,"3,2,5,1,6,4"
4910,Fine-Tuned Model,"4,2,3,1,5,6"
4911,Fine-Tuned Model,"4,2,6,3,5,1"
4912,Fine-Tuned Model,"6,1,6,6,1,6"
4913,Fine-Tuned Model,
4914,Fine-Tuned Model,
4915,Fine-Tuned Model,"5,3,1,6,2,4"
4916,Fine-Tuned Model,"1,2,3,4,5,6"
4917,Fine-Tuned Model,"2,5,3,6,4,1"
4918,Fine-Tuned Model,"3,6,2,5,1,4"
4919,Fine-Tuned Model,"1,3,6,4,5,2"
4920,Fine-Tuned Model,"5,2,3,1,6,4"
4921,Fine-Tuned Model,"5,3,2,6,1,4"
4922,Fine-Tuned Model,
4923,Fine-Tuned Model,"6,4,2,6,5,3"
4924,Fine-Tuned Model,"3,1,6,2,5,4"
4925,Fine-Tuned Model,"5,1,4,6,3,2"
4926,Fine-Tuned Model,"6,4,2"
4927,Fine-Tuned Model,"3,6,2,5,1,4"
4928,Fine-Tuned Model,"3,5,2,6,4,1"
4929,Fine-Tuned Model,"1,4,6,2,3,5"
4930,Fine-Tuned Model,"3,1,6,2,4,5"
4931,Fine-Tuned Model,"1,6"
4932,Fine-Tuned Model,"3,5,2,6,1,4"
4933,Fine-Tuned Model,"1,4,2,6,3,5"
4934,Fine-Tuned Model,"2,6,3,5,1,4"
4935,Fine-Tuned Model,
4936,Fine-Tuned Model,"2,5,3,6,4,1"
4937,Fine-Tuned Model,"2,3,5,1,4,6"
4938,Fine-Tuned Model,"5,3,4,2,6,1"
4939,Fine-Tuned Model,"3,6,2,5,4,1"
4940,Fine-Tuned Model,"5,2,4,6,3,1"
4941,Fine-Tuned Model,"2,4,6,1,5,3"
4942,Fine-Tuned Model,"1,3,4,2,5,6"
4943,Fine-Tuned Model,
4944,Fine-Tuned Model,
4945,Fine-Tuned Model,"4,2,6,1,5,3"
4946,Fine-Tuned Model,"4,2,6,1,3,5"
4947,Fine-Tuned Model,6
4948,Fine-Tuned Model,"1,4,2,3,5,6"
4949,Fine-Tuned Model,
4950,Fine-Tuned Model,"5,3,2,6,1,4"
4951,Fine-Tuned Model,"3,4,2,5,3,1"
4952,Fine-Tuned Model,"1,6,3,2,5,4"
4953,Fine-Tuned Model,"1,4,2,5,3,6"
4954,Fine-Tuned Model,"3,2,5,1,4,6"
4955,Fine-Tuned Model,"3,6,2,5,1,4"
4956,Fine-Tuned Model,"5,3,6,2,4,1"
4957,Fine-Tuned Model,
4958,Fine-Tuned Model,"3,1,5,2,6,4"
4959,Fine-Tuned Model,"4,2,6,1,5,3"
4960,Fine-Tuned Model,"2,5,4,3,6,1"
4961,Fine-Tuned Model,"4,6,1,3,2,5"
4962,Fine-Tuned Model,
4963,Fine-Tuned Model,
4964,Fine-Tuned Model,
4965,Fine-Tuned Model,"1,4,3,6,2,5"
4966,Fine-Tuned Model,"4,3,6,2,5,1"
4967,Fine-Tuned Model,"3,4,2,5,1,6"
4968,Fine-Tuned Model,"2,5,3,6"
4969,Fine-Tuned Model,"4,6,2,3,5,1"
4970,Fine-Tuned Model,"1,3,4,2,5,6"
4971,Fine-Tuned Model,"3,6,2,5,4,1"
4972,Fine-Tuned Model,"3,6,2,5,4,1"
4973,Fine-Tuned Model,"1,6"
4974,Fine-Tuned Model,"1,2,5,3,4,6"
4975,Fine-Tuned Model,"4,2,6,3,1,5"
4976,Fine-Tuned Model,"4,2,3,6,5,1"
4977,Fine-Tuned Model,"4,2,5,1,6,3"
4978,Fine-Tuned Model,"1,2,6,4,6,2"
4979,Fine-Tuned Model,"3,2,5,6,4,1"
4980,Fine-Tuned Model,"3,6,2,5,4,1"
4981,Fine-Tuned Model,"1,3,2,6,4,5"
4982,Fine-Tuned Model,"5,3,2,6,1,4"
4983,Fine-Tuned Model,"4,2,6,3,5,1"
4984,Fine-Tuned Model,"4,3,2,6,5,1"
4985,Fine-Tuned Model,"1,2,3,4,5,6"
4986,Fine-Tuned Model,"2,5,3,6,2,1"
4987,Fine-Tuned Model,
4988,Fine-Tuned Model,"1,4,2,2,3,6"
4989,Fine-Tuned Model,"3,6,2,1,5,4"
4990,Fine-Tuned Model,"1,4,2,2,3,6"
4991,Fine-Tuned Model,"5,3,2,6,1,4"
4992,Fine-Tuned Model,"4,3,2,1,5,6"
4993,Fine-Tuned Model,"1,2,5,6,2,6"
4994,Fine-Tuned Model,"3,1,6,2,5,4"
4995,Fine-Tuned Model,"4,3,6,5,1,2"
4996,Fine-Tuned Model,
4997,Fine-Tuned Model,"4,2,6,3,1,5"
4998,Fine-Tuned Model,"2,5,3,4,6,2"
4999,Fine-Tuned Model,
5000,Fine-Tuned Model,"1,3,2,2,3,6"
5001,Fine-Tuned Model,"4,2,6,3,5,1"
5002,Fine-Tuned Model,"6,1,6"
5003,Fine-Tuned Model,"4,1,3,2,5,6"
5004,Fine-Tuned Model,"1,3,2,5,1,4"
5005,Fine-Tuned Model,
5006,Fine-Tuned Model,"2,4,3,6,1,5"
5007,Fine-Tuned Model,"2,4,3,5,1,6"
5008,Fine-Tuned Model,"4,2,5,1,6,3"
5009,Fine-Tuned Model,"3,6,2,5,4,1"
5010,Fine-Tuned Model,"3,6,2,4,5,1"
5011,Fine-Tuned Model,"2,4,3,5,1,6"
5012,Fine-Tuned Model,"3,4,6,2,5,1"
5013,Fine-Tuned Model,"1,2,3,4,5,6"
5014,Fine-Tuned Model,"3,6,2,5,1,4"
5015,Fine-Tuned Model,"3,6,4,2,5,1"
5016,Fine-Tuned Model,"3,5,2,4,6,1"
5017,Fine-Tuned Model,
5018,Fine-Tuned Model,
5019,Fine-Tuned Model,"2,4,3,1,5,2"
5020,Fine-Tuned Model,
5021,Fine-Tuned Model,
5022,Fine-Tuned Model,"2,6,5,4,3,1"
5023,Fine-Tuned Model,"4,3,6,5,2,1"
5024,Fine-Tuned Model,
5025,Fine-Tuned Model,
5026,Fine-Tuned Model,
5027,Fine-Tuned Model,
5028,Fine-Tuned Model,1
5029,Fine-Tuned Model,
5030,Fine-Tuned Model,"1,3,2,4,6,3"
5031,Fine-Tuned Model,"1,6,1,6,1,6"
5032,Fine-Tuned Model,"2,5,1,4,3,6"
5033,Fine-Tuned Model,"1,2,5,3,6,4"
5034,Fine-Tuned Model,"2,5,4,3,6,1"
5035,Fine-Tuned Model,"1,2,3,4,5,6"
5036,Fine-Tuned Model,1
5037,Fine-Tuned Model,"1,2,3,4"
5038,Fine-Tuned Model,"4,6,2,5,1,3"
5039,Fine-Tuned Model,"4,2,5,1,3,6"
5040,Fine-Tuned Model,"4,2,6,5,3,1"
5041,Fine-Tuned Model,"4,2,6,3,5,1"
5042,Fine-Tuned Model,"4,2,6,3,5,1"
5043,Fine-Tuned Model,"3,1,5,2,4,6"
5044,Fine-Tuned Model,"4,3,2,6,5"
5045,Fine-Tuned Model,"6,1,6"
5046,Fine-Tuned Model,"3,2,6,5,1,4"
5047,Fine-Tuned Model,"2,4,3,6,5,1"
5048,Fine-Tuned Model,"3,6,2,5,4,1"
5049,Fine-Tuned Model,"3,6,2,5,4,1"
5050,Fine-Tuned Model,"3,6,2,4,5,1"
5051,Fine-Tuned Model,"5,2,6,1,4,3"
5052,Fine-Tuned Model,"5,3,2,1,4,6"
5053,Fine-Tuned Model,"6,1"
5054,Fine-Tuned Model,
5055,Fine-Tuned Model,
5056,Fine-Tuned Model,"4,3,6,2,5,1"
5057,Fine-Tuned Model,"1,4,2,6,3,5"
5058,Fine-Tuned Model,"4,2,6,5,1,3"
5059,Fine-Tuned Model,
5060,Fine-Tuned Model,"1,3,5,2,6,4"
5061,Fine-Tuned Model,"4,2,6,3,5,1"
5062,Fine-Tuned Model,"2,5,4,3,1,6"
5063,Fine-Tuned Model,"4,2,5,3,1,6"
5064,Fine-Tuned Model,"4,2,5,3,1,6"
5065,Fine-Tuned Model,"3,6,2,4,1,5"
5066,Fine-Tuned Model,"5,1,3,6,4"
5067,Fine-Tuned Model,"4,2,6,3,5,1"
5068,Fine-Tuned Model,
5069,Fine-Tuned Model,1
5070,Fine-Tuned Model,"4,2,3,6,1,5"
5071,Fine-Tuned Model,"2,5,3,6,1,4"
5072,Fine-Tuned Model,"3,4,6,2,5,1"
5073,Fine-Tuned Model,"3,1,6,2,4,5"
5074,Fine-Tuned Model,"6,2,3,6,1,4"
5075,Fine-Tuned Model,
5076,Fine-Tuned Model,"4,2,6,5,1,3"
5077,Fine-Tuned Model,"4,6,3,5,2,1"
5078,Fine-Tuned Model,"2,5,1,6,3,4"
5079,Fine-Tuned Model,"3,6,2,5,1,4"
5080,Fine-Tuned Model,"4,6,5,3,2"
5081,Fine-Tuned Model,"2,5,4,3,6,1"
5082,Fine-Tuned Model,"4,2,6,3,1,5"
5083,Fine-Tuned Model,"5,2,6,4,3,1"
5084,Fine-Tuned Model,"1,4,2,5,3,6"
5085,Fine-Tuned Model,"2,6,4"
5086,Fine-Tuned Model,"5,3,6,1,4,2"
5087,Fine-Tuned Model,"2,4,3,6,1,5"
5088,Fine-Tuned Model,"3,2,6,5,1,4"
5089,Fine-Tuned Model,
5090,Fine-Tuned Model,"4,2,6,3,5,1"
5091,Fine-Tuned Model,
5092,Fine-Tuned Model,"1,6,1,6,1,6"
5093,Fine-Tuned Model,"2,6,4,1,3,5"
5094,Fine-Tuned Model,
5095,Fine-Tuned Model,"2,4,5,6,2,3"
5096,Fine-Tuned Model,
5097,Fine-Tuned Model,"1,6,6"
5098,Fine-Tuned Model,1
5099,Fine-Tuned Model,"4,2,6,3,5,1"
5100,Fine-Tuned Model,"2,4,3,6,1,5"
5101,Fine-Tuned Model,
5102,Fine-Tuned Model,"4,3,5,1,6,2"
5103,Fine-Tuned Model,"3,2,6,5,3,1"
5104,Fine-Tuned Model,"5,3,2,6,1,4"
5105,Fine-Tuned Model,"3,2,5,4,1,6"
5106,Fine-Tuned Model,"3,4,2,6,5,1"
5107,Fine-Tuned Model,"1,6,2,6,1,6"
5108,Fine-Tuned Model,
5109,Fine-Tuned Model,"3,6,5,4,2,1"
5110,Fine-Tuned Model,
5111,Fine-Tuned Model,"3,1,6,4,5,2"
5112,Fine-Tuned Model,"1,3,2,6,5,4"
5113,Fine-Tuned Model,"3,5,2,6,4,1"
5114,Fine-Tuned Model,"6,1,6"
5115,Fine-Tuned Model,"4,3,6,2,5,1"
5116,Fine-Tuned Model,
5117,Fine-Tuned Model,6
5118,Fine-Tuned Model,
5119,Fine-Tuned Model,"4,2,5,1,3,6"
5120,Fine-Tuned Model,
5121,Fine-Tuned Model,
5122,Fine-Tuned Model,"2,5,4,1,6,3"
5123,Fine-Tuned Model,"4,2,5,6,1,3"
5124,Fine-Tuned Model,"3,6,2,5,4,1"
5125,Fine-Tuned Model,"5,2,3,6,1,4"
5126,Fine-Tuned Model,"3,1,6,5,2,4"
5127,Fine-Tuned Model,"4,2,6,5,1,3"
5128,Fine-Tuned Model,"2,5,3,1,4,6"
5129,Fine-Tuned Model,
5130,Fine-Tuned Model,"3,6,2,5,1,4"
5131,Fine-Tuned Model,"1,2,2,5,3,4"
5132,Fine-Tuned Model,"6,1,6,1,6,1"
5133,Fine-Tuned Model,"1,2,3,4,5,6"
5134,Fine-Tuned Model,"1,5,2,4,6,3"
5135,Fine-Tuned Model,"3,6,1,5,2,4"
5136,Fine-Tuned Model,
5137,Fine-Tuned Model,
5138,Fine-Tuned Model,"1,6,6"
5139,Fine-Tuned Model,"3,5,2,6,1,4"
5140,Fine-Tuned Model,"2,5,3,6,1,4"
5141,Fine-Tuned Model,"5,3,2,6,1,4"
5142,Fine-Tuned Model,"3,2,6,1,5,4"
5143,Fine-Tuned Model,"2,5,4,3,6,1"
5144,Fine-Tuned Model,"5,2,1,6,3,4"
5145,Fine-Tuned Model,"4,2,6,1,5,3"
5146,Fine-Tuned Model,1
5147,Fine-Tuned Model,
5148,Fine-Tuned Model,"3,6,5,1,2,4"
5149,Fine-Tuned Model,"4,1,5,2,6,3"
5150,Fine-Tuned Model,
5151,Fine-Tuned Model,
5152,Fine-Tuned Model,"4,2,6,1,3,5"
5153,Fine-Tuned Model,"2,4,1,6,3,5"
5154,Fine-Tuned Model,"3,6,2,5,4,1"
5155,Fine-Tuned Model,"1,3,6,2,4,5"
5156,Fine-Tuned Model,"1,4,2,6,3,5"
5157,Fine-Tuned Model,"3,2,6,1,5,4"
5158,Fine-Tuned Model,"4,2,6,3,5,1"
5159,Fine-Tuned Model,"1,3,2,6,5,4"
5160,Fine-Tuned Model,
5161,Fine-Tuned Model,
5162,Fine-Tuned Model,"3,4,6,2,5,1"
5163,Fine-Tuned Model,
5164,Fine-Tuned Model,
5165,Fine-Tuned Model,"5,2,3,6,1,4"
5166,Fine-Tuned Model,
5167,Fine-Tuned Model,"2,5,4,6,3,1"
5168,Fine-Tuned Model,"2,5,1,6,4,3"
5169,Fine-Tuned Model,
5170,Fine-Tuned Model,"4,2,6,1,5,3"
5171,Fine-Tuned Model,"2,4,6,3,5,1"
5172,Fine-Tuned Model,"5,4,2,6,3,1"
5173,Fine-Tuned Model,"4,3,6,2,5,1"
5174,Fine-Tuned Model,"3,1,6,5,2,4"
5175,Fine-Tuned Model,"3,6,5,2,4,1"
5176,Fine-Tuned Model,"5,3,2,1,4,6"
5177,Fine-Tuned Model,"4,6,2,5,3,1"
5178,Fine-Tuned Model,"2,5,3,6,1,4"
5179,Fine-Tuned Model,"1,2,3,4,5,6"
5180,Fine-Tuned Model,"1,2,3,4,5,6"
5181,Fine-Tuned Model,"1,5,2,3,6,4"
5182,Fine-Tuned Model,"5,4,6,2,3,1"
5183,Fine-Tuned Model,"5,2,3,6,1,4"
5184,Fine-Tuned Model,"5,2,4,1,6,3"
5185,Fine-Tuned Model,"4,2,6,1,3,5"
5186,Fine-Tuned Model,"3,6,1,5,3,2"
5187,Fine-Tuned Model,
5188,Fine-Tuned Model,"2,5,6,3,1,4"
5189,Fine-Tuned Model,
5190,Fine-Tuned Model,
5191,Fine-Tuned Model,"4,2,6,1,3,5"
5192,Fine-Tuned Model,"4,3,2,6,5,1"
5193,Fine-Tuned Model,"4,2,5,6,3,1"
5194,Fine-Tuned Model,"2,5,3,1,4,6"
5195,Fine-Tuned Model,
5196,Fine-Tuned Model,"1,3,5,2,4,6"
5197,Fine-Tuned Model,"2,6,4,3,5,1"
5198,Fine-Tuned Model,"3,1,5,2,6,4"
5199,Fine-Tuned Model,"3,6,2,5,4,1"
5200,Fine-Tuned Model,"2,4,1,6,3,5"
5201,Fine-Tuned Model,"3,4,1,6,5,2"
5202,Fine-Tuned Model,"3,5,2,4,1,6"
5203,Fine-Tuned Model,"3,6,2,5,4,1"
5204,Fine-Tuned Model,"1,4,3,6,2,5"
5205,Fine-Tuned Model,"3,6,4,2,5,1"
5206,Fine-Tuned Model,"2,5,3,6,1,4"
5207,Fine-Tuned Model,"3,6,1,5,2,4"
5208,Fine-Tuned Model,
5209,Fine-Tuned Model,
5210,Fine-Tuned Model,"1,2,3,4,5,6"
5211,Fine-Tuned Model,"3,5,2,6,1,4"
5212,Fine-Tuned Model,"4,2,5,3,1,6"
5213,Fine-Tuned Model,"6,6,1"
5214,Fine-Tuned Model,
5215,Fine-Tuned Model,
5216,Fine-Tuned Model,"1,5,2,3,4,6"
5217,Fine-Tuned Model,"1,2,4,5,2,6"
5218,Fine-Tuned Model,
5219,Fine-Tuned Model,"4,6,3,1,2,5"
5220,Fine-Tuned Model,
5221,Fine-Tuned Model,"4,2,6,1,3,5"
5222,Fine-Tuned Model,"3,4,2,6,5,1"
5223,Fine-Tuned Model,
5224,Fine-Tuned Model,"3,2,6,5,4,1"
5225,Fine-Tuned Model,"5,2,6,3,5,1"
5226,Fine-Tuned Model,"2,4,6,3,5,1"
5227,Fine-Tuned Model,"4,6,5,1,3,6"
5228,Fine-Tuned Model,"5,2,1,6,4,3"
5229,Fine-Tuned Model,"1,2,6,4,3,5"
5230,Fine-Tuned Model,"3,6,2,5,1,4"
5231,Fine-Tuned Model,"3,6,2,4,1,5"
5232,Fine-Tuned Model,"2,5,1,3,6,4"
5233,Fine-Tuned Model,"1,6,3,5,2,6"
5234,Fine-Tuned Model,1
5235,Fine-Tuned Model,
5236,Fine-Tuned Model,"4,2,5,1,6,3"
5237,Fine-Tuned Model,
5238,Fine-Tuned Model,"4,3,6,2,5,1"
5239,Fine-Tuned Model,"2,6,5,4,1,3"
5240,Fine-Tuned Model,"3,6,2,5,4,1"
5241,Fine-Tuned Model,6
5242,Fine-Tuned Model,"2,6,5,1,4,3"
5243,Fine-Tuned Model,
5244,Fine-Tuned Model,"5,2,4,1,6,3"
5245,Fine-Tuned Model,"1,2,4,3,3,5"
5246,Fine-Tuned Model,"4,3,6,1,5,2"
5247,Fine-Tuned Model,"4,3,1,6,5,2"
5248,Fine-Tuned Model,"5,4,6,2,3,5"
5249,Fine-Tuned Model,"3,5,2,4,1,6"
5250,Fine-Tuned Model,"5,3,6,2,4,1"
5251,Fine-Tuned Model,"3,2,6,1,5,4"
5252,Fine-Tuned Model,"5,3,4,1,6,2"
5253,Fine-Tuned Model,"5,4,2,6,1,3"
5254,Fine-Tuned Model,"6,1,6"
5255,Fine-Tuned Model,"1,5,3,6,2,4"
5256,Fine-Tuned Model,"3,2,6,1,4,5"
5257,Fine-Tuned Model,"4,2,6,1,3,5"
5258,Fine-Tuned Model,
5259,Fine-Tuned Model,"1,3,2,6,4,5"
5260,Fine-Tuned Model,"4,2,6,1,3,5"
5261,Fine-Tuned Model,"3,6,4,2,1,5"
5262,Fine-Tuned Model,"3,4,2,6,5,1"
5263,Fine-Tuned Model,"2,5,4,3,1,6"
5264,Fine-Tuned Model,
5265,Fine-Tuned Model,"1,2,3,4,5,6"
5266,Fine-Tuned Model,"1,6"
5267,Fine-Tuned Model,
5268,Fine-Tuned Model,"1,2,3,4,5,6"
5269,Fine-Tuned Model,"3,4,1,6,5"
5270,Fine-Tuned Model,"4,3,6,5,2,1"
5271,Fine-Tuned Model,"1,6,1,6,1,6"
5272,Fine-Tuned Model,
5273,Fine-Tuned Model,"2,5,6,3,1,4"
5274,Fine-Tuned Model,"4,2,6,3,5,1"
5275,Fine-Tuned Model,"2,5,3,6,1,4"
5276,Fine-Tuned Model,"2,5,3,6,4,1"
5277,Fine-Tuned Model,"4,2,6,1,3,5"
5278,Fine-Tuned Model,"4,2,6,1,5,3"
5279,Fine-Tuned Model,"1,5,2,3,2,4"
5280,Fine-Tuned Model,"1,4,2,2,3,6"
5281,Fine-Tuned Model,
5282,Fine-Tuned Model,
5283,Fine-Tuned Model,"4,2,5,3,6,1"
5284,Fine-Tuned Model,
5285,Fine-Tuned Model,"4,2,6,1,3,5"
5286,Fine-Tuned Model,"3,6,5,2,4,1"
5287,Fine-Tuned Model,
5288,Fine-Tuned Model,"2,5,3,1,6,4"
5289,Fine-Tuned Model,"6,1,6"
5290,Fine-Tuned Model,"4,6,2,5,1,3"
5291,Fine-Tuned Model,"5,2,1,6,3,4"
5292,Fine-Tuned Model,"2,6,1,5,3,4"
5293,Fine-Tuned Model,"5,2,6,4,1,3"
5294,Fine-Tuned Model,
5295,Fine-Tuned Model,"1,6,6"
5296,Fine-Tuned Model,"1,4,5,2,3,6"
5297,Fine-Tuned Model,"3,2,6,5,1,4"
5298,Fine-Tuned Model,"5,2,6,3,1,4"
5299,Fine-Tuned Model,"1,2,3,4,5,6"
5300,Fine-Tuned Model,
5301,Fine-Tuned Model,"3,1,6,2,4,5"
5302,Fine-Tuned Model,
5303,Fine-Tuned Model,"1,4,3,2,5,1"
5304,Fine-Tuned Model,"6,6"
5305,Fine-Tuned Model,
5306,Fine-Tuned Model,"4,2,6,5,1,3"
5307,Fine-Tuned Model,"3,6,4,2,5,1"
5308,Fine-Tuned Model,"3,5,6,2,4,1"
5309,Fine-Tuned Model,"1,1,6,2"
5310,Fine-Tuned Model,
5311,Fine-Tuned Model,"2,6,4,5,3,1"
5312,Fine-Tuned Model,"4,2,6,3,1,5"
5313,Fine-Tuned Model,
5314,Fine-Tuned Model,"5,2,4,1,3,6"
5315,Fine-Tuned Model,
5316,Fine-Tuned Model,
5317,Fine-Tuned Model,"4,6,3,2,5,1"
5318,Fine-Tuned Model,"3,2,6,4,5,1"
5319,Fine-Tuned Model,"4,6,3,5,2,1"
5320,Fine-Tuned Model,"4,3,2,1,5,6"
5321,Fine-Tuned Model,"4,6"
5322,Fine-Tuned Model,"5,2,1,3,5,4"
5323,Fine-Tuned Model,"6,1,6,2,6,3"
5324,Fine-Tuned Model,"4,2,6,3,5,1"
5325,Fine-Tuned Model,"4,2,6,5,1,3"
5326,Fine-Tuned Model,"3,5,2,4,1,6"
5327,Fine-Tuned Model,
5328,Fine-Tuned Model,"5,1,4,3,2,6"
5329,Fine-Tuned Model,"5,6,3,2,5,3"
5330,Fine-Tuned Model,"2,5,6,1,3,6"
5331,Fine-Tuned Model,"3,6,1,5,2,4"
5332,Fine-Tuned Model,"1,6,3,5,6,2"
5333,Fine-Tuned Model,"3,5,4,1,2,6"
5334,Fine-Tuned Model,
5335,Fine-Tuned Model,"4,3,6,2,5,1"
5336,Fine-Tuned Model,"4,3,2,6"
5337,Fine-Tuned Model,"4,3,5,2,6,1"
5338,Fine-Tuned Model,"1,4,5,3,6,2"
5339,Fine-Tuned Model,
5340,Fine-Tuned Model,"2,5,3,6,1,4"
5341,Fine-Tuned Model,"3,4,1,5,3,2"
5342,Fine-Tuned Model,"1,4,2,6,5,3"
5343,Fine-Tuned Model,
5344,Fine-Tuned Model,"3,5,2,6,4,1"
5345,Fine-Tuned Model,"4,2,5,3,6,1"
5346,Fine-Tuned Model,"2,3,4,5,6"
5347,Fine-Tuned Model,"1,6,1,6,1,6"
5348,Fine-Tuned Model,"3,2,4,5,1,6"
5349,Fine-Tuned Model,"1,6,1,6,1,6"
5350,Fine-Tuned Model,"3,5,1,6,4,2"
5351,Fine-Tuned Model,
5352,Fine-Tuned Model,
5353,Fine-Tuned Model,"3,5,4,6"
5354,Fine-Tuned Model,"4,2,6,5,3,1"
5355,Fine-Tuned Model,"5,2,3,6,1,4"
5356,Fine-Tuned Model,"4,3,2,6,1,5"
5357,Fine-Tuned Model,"3,6,2,5,4"
5358,Fine-Tuned Model,"3,6,2,5,1,4"
5359,Fine-Tuned Model,
5360,Fine-Tuned Model,"1,2,6,3,5,4"
5361,Fine-Tuned Model,"3,6,2,5,4,1"
5362,Fine-Tuned Model,"2,5,3,6,4,2"
5363,Fine-Tuned Model,"2,5,1,6,3,4"
5364,Fine-Tuned Model,"1,4,2,6,3,5"
5365,Fine-Tuned Model,"3,5,4,2,1,6"
5366,Fine-Tuned Model,"1,4,3,2,5,6"
5367,Fine-Tuned Model,"5,2,6,3,1,4"
5368,Fine-Tuned Model,"6,1,6"
5369,Fine-Tuned Model,"3,6,4,2,1,5"
5370,Fine-Tuned Model,"5,3,2,6,1,4"
5371,Fine-Tuned Model,"1,2,3,4,5,6"
5372,Fine-Tuned Model,"3,4,6,5,2"
5373,Fine-Tuned Model,"3,6,5,2,4,1"
5374,Fine-Tuned Model,"3,6,2,5,4,1"
5375,Fine-Tuned Model,
5376,Fine-Tuned Model,"1,5,2,3,4"
5377,Fine-Tuned Model,
5378,Fine-Tuned Model,"1,2,4,3,6,5"
5379,Fine-Tuned Model,"4,2,6,3,5,1"
5380,Fine-Tuned Model,
5381,Fine-Tuned Model,"1,3,2,6,5,4"
5382,Fine-Tuned Model,"5,3,1,6,4,2"
5383,Fine-Tuned Model,"4,2,6,5,1,3"
5384,Fine-Tuned Model,"4,3,6,2,5,1"
5385,Fine-Tuned Model,"5,2,3,6,1,4"
5386,Fine-Tuned Model,"5,2,6,1,3,4"
5387,Fine-Tuned Model,"4,2,6,3,5,1"
5388,Fine-Tuned Model,"3,2,5,6,4,1"
5389,Fine-Tuned Model,"1,2,3"
5390,Fine-Tuned Model,"1,3,2,6,4,5"
5391,Fine-Tuned Model,"3,6,2,5,4,1"
5392,Fine-Tuned Model,"4,2,6,1,3,5"
5393,Fine-Tuned Model,"1,3,2,6,5,4"
5394,Fine-Tuned Model,"3,2,5,4,1,6"
5395,Fine-Tuned Model,
5396,Fine-Tuned Model,"3,5,2,6,1,4"
5397,Fine-Tuned Model,"3,5,2,6,4,1"
5398,Fine-Tuned Model,"1,3,4,2,5,6"
5399,Fine-Tuned Model,"5,3,6,2,4,1"
5400,Fine-Tuned Model,"3,1,2,5,4,6"
5401,Fine-Tuned Model,"4,3,6,1,2,5"
5402,Fine-Tuned Model,"3,4,2,5,1,6"
5403,Fine-Tuned Model,
5404,Fine-Tuned Model,"3,6,2,5,1,4"
5405,Fine-Tuned Model,"3,6,2,1,5,4"
5406,Fine-Tuned Model,
5407,Fine-Tuned Model,
5408,Fine-Tuned Model,"1,2,4,5,3,1"
5409,Fine-Tuned Model,"5,3,1,6,4,2"
5410,Fine-Tuned Model,"6,1,6,1"
5411,Fine-Tuned Model,"2,4,5,1,3,6"
5412,Fine-Tuned Model,"3,2,5,6,1,4"
5413,Fine-Tuned Model,"3,5,2,6,1,4"
5414,Fine-Tuned Model,"3,6,2,6,5,4"
5415,Fine-Tuned Model,"3,4,6,2,5,1"
5416,Fine-Tuned Model,"4,2,6,5,1,3"
5417,Fine-Tuned Model,6
5418,Fine-Tuned Model,"1,2,3,4,5,6"
5419,Fine-Tuned Model,1
5420,Fine-Tuned Model,
5421,Fine-Tuned Model,"2,4,3,1,5,6"
5422,Fine-Tuned Model,"1,4,3,6,5,2"
5423,Fine-Tuned Model,"1,6"
5424,Fine-Tuned Model,"2,6,3,5,2,1"
5425,Fine-Tuned Model,"3,6,1,2,5"
5426,Fine-Tuned Model,"5,2,4,6,3,1"
5427,Fine-Tuned Model,
