Run,Model Type,Extracted Numbers
4841,Fine-Tuned Model,"3,6,2,5,1,4"
4842,Fine-Tuned Model,"4,2,5,6,1,3"
4843,Fine-Tuned Model,"4,2,6,3,5,1"
4844,Fine-Tuned Model,"2,6,1,3,5,4"
4845,Fine-Tuned Model,"3,2,4,5,1,6"
4846,Fine-Tuned Model,"5,2,6,1,4,3"
4847,Fine-Tuned Model,"3,6,2,5,1,4"
4848,Fine-Tuned Model,4
4849,Fine-Tuned Model,"6,6,1"
4850,Fine-Tuned Model,"1,2,3,4,5,6"
4851,Fine-Tuned Model,"4,2,6,3,5,1"
4852,Fine-Tuned Model,"5,3,6,2,1,4"
4853,Fine-Tuned Model,"1,6,3,5,2,4"
4854,Fine-Tuned Model,
4855,Fine-Tuned Model,"6,1,6"
4856,Fine-Tuned Model,"3,6,2,5,1,4"
4857,Fine-Tuned Model,"4,6,2,3,5,1"
4858,Fine-Tuned Model,"4,2,5,3,1,6"
4859,Fine-Tuned Model,"4,2,6,5,1,3"
4860,Fine-Tuned Model,"6,2,5,3,1,6"
4861,Fine-Tuned Model,"4,2,6,1,5,3"
4862,Fine-Tuned Model,"4,2,6,5,1,3"
4863,Fine-Tuned Model,"1,6,6"
4864,Fine-Tuned Model,
4865,Fine-Tuned Model,"3,1,5,3,2,4"
4866,Fine-Tuned Model,"3,2,6,4,1,5"
4867,Fine-Tuned Model,"4,2,6,1,3,5"
4868,Fine-Tuned Model,"1,2,3,4,5,6"
4869,Fine-Tuned Model,"3,6,2,5,4,1"
4870,Fine-Tuned Model,"3,4,2,5,6,1"
4871,Fine-Tuned Model,"1,2,3,4,5,6"
4872,Fine-Tuned Model,"1,4,2,6,5,3"
4873,Fine-Tuned Model,"3,6,2,5,4,1"
4874,Fine-Tuned Model,"4,2,5,3,6,1"
4875,Fine-Tuned Model,"5,2,6,3,1,4"
4876,Fine-Tuned Model,
4877,Fine-Tuned Model,"3,2,6,4,5,1"
4878,Fine-Tuned Model,"1,4,2,2,3,6"
4879,Fine-Tuned Model,"2,5,5"
4880,Fine-Tuned Model,"6,1,6"
4881,Fine-Tuned Model,
4882,Fine-Tuned Model,"3,5,2,1,6,4"
4883,Fine-Tuned Model,"4,2,6,3,5,1"
4884,Fine-Tuned Model,"4,2,5,1,3,6"
4885,Fine-Tuned Model,"3,4,1,6,3,5"
4886,Fine-Tuned Model,
4887,Fine-Tuned Model,"2,4,6,3,5,1"
4888,Fine-Tuned Model,"1,4,3,6,2,5"
4889,Fine-Tuned Model,"3,2,5,6,1,4"
4890,Fine-Tuned Model,"4,2,6,3,1,5"
4891,Fine-Tuned Model,"4,2,3,5,6,1"
4892,Fine-Tuned Model,
4893,Fine-Tuned Model,"3,6,1,5,2,4"
4894,Fine-Tuned Model,
4895,Fine-Tuned Model,"1,2,3,4,5,6"
4896,Fine-Tuned Model,"1,2,3,6,2,6"
4897,Fine-Tuned Model,"2,6,4,5,3,1"
4898,Fine-Tuned Model,"2,4,6,5,3,1"
4899,Fine-Tuned Model,
4900,Fine-Tuned Model,"1,6,6"
4901,Fine-Tuned Model,"3,2,5,6,4,1"
4902,Fine-Tuned Model,"1,6,2,2,3,1"
4903,Fine-Tuned Model,"4,2,6,5,1,3"
4904,Fine-Tuned Model,"4,3,2,5,1,6"
4905,Fine-Tuned Model,"4,2,5,3,1,6"
4906,Fine-Tuned Model,"6,6,5,2,3,1"
4907,Fine-Tuned Model,"1,2,3,4,5"
4908,Fine-Tuned Model,"2,6,4,3,5,1"
4909,Fine-Tuned Model,"3,2,5,6,4,1"
4910,Fine-Tuned Model,"3,6,2,5,1,4"
4911,Fine-Tuned Model,"5,3,2,6,1,4"
4912,Fine-Tuned Model,
4913,Fine-Tuned Model,"3,1,6,5,2,4"
4914,Fine-Tuned Model,
4915,Fine-Tuned Model,"4,2,6,1,3,5"
4916,Fine-Tuned Model,"1,2,3,4,5,6"
4917,Fine-Tuned Model,
4918,Fine-Tuned Model,"3,2,5,1,6,4"
4919,Fine-Tuned Model,"2,6,4,5,3,1"
4920,Fine-Tuned Model,
4921,Fine-Tuned Model,"1,2,3,4,5,6"
4922,Fine-Tuned Model,
4923,Fine-Tuned Model,"1,6,6,2,1,3"
4924,Fine-Tuned Model,"5,2,6,3,1,4"
4925,Fine-Tuned Model,
4926,Fine-Tuned Model,"2,6,5,3,4,1"
4927,Fine-Tuned Model,"3,6,2,5,1,4"
4928,Fine-Tuned Model,"2,5,3,6,1,4"
4929,Fine-Tuned Model,"2,5,4,1,6,3"
4930,Fine-Tuned Model,"4,2,6,1,3,5"
4931,Fine-Tuned Model,"4,2,6,3,5,1"
4932,Fine-Tuned Model,"1,6,6"
4933,Fine-Tuned Model,"2,6,3,5,4,1"
4934,Fine-Tuned Model,"1,1,4,2,2,2"
4935,Fine-Tuned Model,"3,5,2,6,1,4"
4936,Fine-Tuned Model,6
4937,Fine-Tuned Model,"3,4,1,2,5,6"
4938,Fine-Tuned Model,
4939,Fine-Tuned Model,"1,4,3,2,6,5"
4940,Fine-Tuned Model,"3,6,2,5,4,1"
4941,Fine-Tuned Model,"5,2,6,3,4,1"
4942,Fine-Tuned Model,"4,3,6,5,2,1"
4943,Fine-Tuned Model,"3,6,5,2,1,4"
4944,Fine-Tuned Model,
4945,Fine-Tuned Model,"4,3,6,2,5,1"
4946,Fine-Tuned Model,
4947,Fine-Tuned Model,"1,2,3,5,6,4"
4948,Fine-Tuned Model,
4949,Fine-Tuned Model,
4950,Fine-Tuned Model,"3,4,2,5,1,3"
4951,Fine-Tuned Model,"1,2,5,6,3,4"
4952,Fine-Tuned Model,"5,2,3,1,6,4"
4953,Fine-Tuned Model,
4954,Fine-Tuned Model,
4955,Fine-Tuned Model,"5,3,6,2,4,1"
4956,Fine-Tuned Model,1
4957,Fine-Tuned Model,
4958,Fine-Tuned Model,"1,2,3,4,5,6"
4959,Fine-Tuned Model,"4,6,2,3,5,1"
4960,Fine-Tuned Model,"3,6,1,5,2,4"
4961,Fine-Tuned Model,"3,6,2,4,1,5"
4962,Fine-Tuned Model,"4,2,5,6,1,3"
4963,Fine-Tuned Model,"1,2,4,6,3,5"
4964,Fine-Tuned Model,"3,6,2,5,4,1"
4965,Fine-Tuned Model,"2,5,4,6,1,3"
4966,Fine-Tuned Model,"1,2,2,3,4,4"
4967,Fine-Tuned Model,
4968,Fine-Tuned Model,"1,6,6"
4969,Fine-Tuned Model,"2,5,4,3,1,6"
4970,Fine-Tuned Model,"6,1,6,6,1,6"
4971,Fine-Tuned Model,"3,2,5,6,4,1"
4972,Fine-Tuned Model,6
4973,Fine-Tuned Model,
4974,Fine-Tuned Model,"3,6,1,5,2,4"
4975,Fine-Tuned Model,"4,2,6,1,3,5"
4976,Fine-Tuned Model,"2,4,3,5,2,6"
4977,Fine-Tuned Model,"1,2,4,3,5,2"
4978,Fine-Tuned Model,
4979,Fine-Tuned Model,"4,6,3,5,2"
4980,Fine-Tuned Model,"1,4,3,2,6,5"
4981,Fine-Tuned Model,
4982,Fine-Tuned Model,
4983,Fine-Tuned Model,
4984,Fine-Tuned Model,"4,2,6,5,3,1"
4985,Fine-Tuned Model,"1,2,4,5,2,3"
4986,Fine-Tuned Model,"2,4,6,1,5,3"
4987,Fine-Tuned Model,"3,6,2,5,1,4"
4988,Fine-Tuned Model,"4,6,3,2,1,5"
4989,Fine-Tuned Model,"4,6,2,5,3,1"
4990,Fine-Tuned Model,"4,2,6,1,3,5"
4991,Fine-Tuned Model,"4,3,2,1,6,5"
4992,Fine-Tuned Model,"1,5,2,4,6,3"
4993,Fine-Tuned Model,"1,3,6,4,5,2"
4994,Fine-Tuned Model,
4995,Fine-Tuned Model,
4996,Fine-Tuned Model,"5,2,6,3,1,4"
4997,Fine-Tuned Model,"1,6,6,1,6"
4998,Fine-Tuned Model,"3,5,4,1,3,6"
4999,Fine-Tuned Model,"5,2,4,1,3,6"
5000,Fine-Tuned Model,"1,2,3,4,5,6"
5001,Fine-Tuned Model,"1,5,2,6,3,4"
5002,Fine-Tuned Model,"4,2,6,3,1,5"
5003,Fine-Tuned Model,"3,5,2,6,1,4"
5004,Fine-Tuned Model,"5,1,4,3,5,2"
5005,Fine-Tuned Model,"3,2,6,1,4,5"
5006,Fine-Tuned Model,"3,6,1,5,2,4"
5007,Fine-Tuned Model,"3,2,6,5,1,4"
5008,Fine-Tuned Model,
5009,Fine-Tuned Model,"1,6,1,6,1,6"
5010,Fine-Tuned Model,
5011,Fine-Tuned Model,"3,5,2,6,4,1"
5012,Fine-Tuned Model,"6,2,4,1,3"
5013,Fine-Tuned Model,
5014,Fine-Tuned Model,"4,3,2,5,6,1"
5015,Fine-Tuned Model,"5,3,6,2,1,4"
5016,Fine-Tuned Model,
5017,Fine-Tuned Model,"5,3,2,6,1,4"
5018,Fine-Tuned Model,
5019,Fine-Tuned Model,
5020,Fine-Tuned Model,"5,2,6,1,3,4"
5021,Fine-Tuned Model,"6,2,6"
5022,Fine-Tuned Model,"3,6,2,5,1,4"
5023,Fine-Tuned Model,
5024,Fine-Tuned Model,"4,6,3,2,5,1"
5025,Fine-Tuned Model,"5,3,2,6,1,4"
5026,Fine-Tuned Model,"2,4,3,6,1,5"
5027,Fine-Tuned Model,
5028,Fine-Tuned Model,"2,5,3,6,4,1"
5029,Fine-Tuned Model,"3,5,2,6,1,4"
5030,Fine-Tuned Model,"2,5,1,4,3,6"
5031,Fine-Tuned Model,"3,6,2,4,5,1"
5032,Fine-Tuned Model,"1,3,5,6,2,4"
5033,Fine-Tuned Model,"3,1,6,2,4,5"
5034,Fine-Tuned Model,"3,4,1,2,6,5"
5035,Fine-Tuned Model,"3,1,6,4,2,5"
5036,Fine-Tuned Model,"1,6,1,6,1,6"
5037,Fine-Tuned Model,"4,2,6,5,1,3"
5038,Fine-Tuned Model,
5039,Fine-Tuned Model,
5040,Fine-Tuned Model,"1,2,3,4,5,6"
5041,Fine-Tuned Model,"1,2,4,3,5,6"
5042,Fine-Tuned Model,"4,2,6,3,1,5"
5043,Fine-Tuned Model,"3,2,6,5,1,4"
5044,Fine-Tuned Model,"4,2,6,5,3,1"
5045,Fine-Tuned Model,"4,2,5,1,6,3"
5046,Fine-Tuned Model,
5047,Fine-Tuned Model,"6,4,3,2,5,1"
5048,Fine-Tuned Model,"3,6,4,2,5,1"
5049,Fine-Tuned Model,
5050,Fine-Tuned Model,"3,6,2,1,5,4"
5051,Fine-Tuned Model,
5052,Fine-Tuned Model,"1,6,2,4,3,3"
5053,Fine-Tuned Model,"1,4,2,5,6,3"
5054,Fine-Tuned Model,"1,6,6"
5055,Fine-Tuned Model,"3,4,2,5,1,6"
5056,Fine-Tuned Model,"5,2,6,1,3,5"
5057,Fine-Tuned Model,"1,6,4,5,3,2"
5058,Fine-Tuned Model,"5,3,1,2,6,4"
5059,Fine-Tuned Model,"3,6,2,5,4,1"
5060,Fine-Tuned Model,
5061,Fine-Tuned Model,"4,2,5,1,6,3"
5062,Fine-Tuned Model,"3,6,1,5,2,4"
5063,Fine-Tuned Model,"2,5,4,1,3,6"
5064,Fine-Tuned Model,"1,3,5,2,6,4"
5065,Fine-Tuned Model,"1,4,3,6,2,5"
5066,Fine-Tuned Model,"1,6,2,2,3,5"
5067,Fine-Tuned Model,
5068,Fine-Tuned Model,
5069,Fine-Tuned Model,"4,2,6,5,1,3"
5070,Fine-Tuned Model,"4,2,6,1,3,5"
5071,Fine-Tuned Model,
5072,Fine-Tuned Model,"2,4,6,3,1,5"
5073,Fine-Tuned Model,"5,2,6,1,4,3"
5074,Fine-Tuned Model,"3,6,2,1,5,4"
5075,Fine-Tuned Model,"4,3,1,6,2,5"
5076,Fine-Tuned Model,"3,5,4,2,6,1"
5077,Fine-Tuned Model,
5078,Fine-Tuned Model,
5079,Fine-Tuned Model,"1,1,6,1,6,1"
5080,Fine-Tuned Model,
5081,Fine-Tuned Model,"4,3,6,2,5,1"
5082,Fine-Tuned Model,"4,6,2,3,5,1"
5083,Fine-Tuned Model,
5084,Fine-Tuned Model,"2,6,4,1,3,5"
5085,Fine-Tuned Model,"3,6,2,5,4,1"
5086,Fine-Tuned Model,"1,6,3,5,2,4"
5087,Fine-Tuned Model,"4,6,3,5,2,1"
5088,Fine-Tuned Model,"5,3,2,6,1,4"
5089,Fine-Tuned Model,"3,1,6,4,2,5"
5090,Fine-Tuned Model,"4,3,6,2,5,1"
5091,Fine-Tuned Model,"6,1,6"
5092,Fine-Tuned Model,"3,6,4,1,5,2"
5093,Fine-Tuned Model,"5,1,2,6,3,4"
5094,Fine-Tuned Model,6
5095,Fine-Tuned Model,"3,5,2,6,4,1"
5096,Fine-Tuned Model,"3,1,4,6,2,5"
5097,Fine-Tuned Model,"4,2,6,3,5,1"
5098,Fine-Tuned Model,"3,2,6,1,5,4"
5099,Fine-Tuned Model,
5100,Fine-Tuned Model,"4,3,6,2,5,1"
5101,Fine-Tuned Model,"3,2,6,5,1,4"
5102,Fine-Tuned Model,"3,6,2,5,1,4"
5103,Fine-Tuned Model,
5104,Fine-Tuned Model,"4,3,6,2,5,1"
5105,Fine-Tuned Model,
5106,Fine-Tuned Model,"1,2,3,4,5,6"
5107,Fine-Tuned Model,"3,6,4,2,1,5"
5108,Fine-Tuned Model,
5109,Fine-Tuned Model,"6,3,2,5,6,1"
5110,Fine-Tuned Model,
5111,Fine-Tuned Model,"1,6,6"
5112,Fine-Tuned Model,"2,5,3,1,4,6"
5113,Fine-Tuned Model,
5114,Fine-Tuned Model,"3,5,2,1,4,6"
5115,Fine-Tuned Model,
5116,Fine-Tuned Model,"2,5,3,6,1,4"
5117,Fine-Tuned Model,"6,3,2,5,1,4"
5118,Fine-Tuned Model,"1,3,2,5,6,4"
5119,Fine-Tuned Model,
5120,Fine-Tuned Model,"4,2,5,6,3,1"
5121,Fine-Tuned Model,"5,2,4"
5122,Fine-Tuned Model,"5,3,2,6,1,4"
5123,Fine-Tuned Model,"3,6,2,5,1,4"
5124,Fine-Tuned Model,"1,2,3,4,5,6"
5125,Fine-Tuned Model,
5126,Fine-Tuned Model,"5,3,1,6,2,4"
5127,Fine-Tuned Model,1
5128,Fine-Tuned Model,"4,2,5,6,3,1"
5129,Fine-Tuned Model,"2,4,5,3,1,6"
5130,Fine-Tuned Model,"5,3,2,6,1,4"
5131,Fine-Tuned Model,"4,2,6,3,5,1"
5132,Fine-Tuned Model,"3,6,2,5,4,1"
5133,Fine-Tuned Model,"1,6,6"
5134,Fine-Tuned Model,"1,3,2,5,3,2"
5135,Fine-Tuned Model,"3,6,2,5,4,1"
5136,Fine-Tuned Model,"4,3,2,6,1,5"
5137,Fine-Tuned Model,"2,5,4,1,6,3"
5138,Fine-Tuned Model,"1,5,2,4,6,3"
5139,Fine-Tuned Model,"2,6,3,1,4,5"
5140,Fine-Tuned Model,"2,6,3,1,4,5"
5141,Fine-Tuned Model,"2,5,3,6,2,1"
5142,Fine-Tuned Model,"1,3,5,2,6,4"
5143,Fine-Tuned Model,"4,2,6,3,5,1"
5144,Fine-Tuned Model,
5145,Fine-Tuned Model,"3,4,5,6,1,4"
5146,Fine-Tuned Model,1
5147,Fine-Tuned Model,"4,2,3,6,5,1"
5148,Fine-Tuned Model,"2,6,5,4,1,3"
5149,Fine-Tuned Model,"3,6,4,1,5,2"
5150,Fine-Tuned Model,
5151,Fine-Tuned Model,"1,5,2,3,3,1"
5152,Fine-Tuned Model,"6,1,6,1,6,1"
5153,Fine-Tuned Model,"1,6,6,6,3,1"
5154,Fine-Tuned Model,
5155,Fine-Tuned Model,"4,2,3,6,5,1"
5156,Fine-Tuned Model,"1,4,3,2,5,6"
5157,Fine-Tuned Model,"1,5,3,2,6,4"
5158,Fine-Tuned Model,"4,2,6,5,3,1"
5159,Fine-Tuned Model,"4,2,5,3,6,1"
5160,Fine-Tuned Model,
5161,Fine-Tuned Model,"1,2,3,6,2,5"
5162,Fine-Tuned Model,"5,2,6,4,1,3"
5163,Fine-Tuned Model,
5164,Fine-Tuned Model,"1,5,6,3,5,1"
5165,Fine-Tuned Model,"4,3,6,2,5,1"
5166,Fine-Tuned Model,"4,3,6,5,1,2"
5167,Fine-Tuned Model,
5168,Fine-Tuned Model,"1,6,1,6,1,6"
5169,Fine-Tuned Model,"6,1,6"
5170,Fine-Tuned Model,"4,2,6,1,5,3"
5171,Fine-Tuned Model,"1,3,2,6,5,4"
5172,Fine-Tuned Model,"1,6"
5173,Fine-Tuned Model,"2,5,6,3,2,4"
5174,Fine-Tuned Model,"1,1,2,2,3,3"
5175,Fine-Tuned Model,
5176,Fine-Tuned Model,"2,6,4,3,5,1"
5177,Fine-Tuned Model,"6,1,6,1,6,1"
5178,Fine-Tuned Model,
5179,Fine-Tuned Model,"2,4,1,5,6,3"
5180,Fine-Tuned Model,
5181,Fine-Tuned Model,"4,2,3,1,6,5"
5182,Fine-Tuned Model,"1,2,3,4,5"
5183,Fine-Tuned Model,"4,2,6,3,5,1"
5184,Fine-Tuned Model,"6,1,6"
5185,Fine-Tuned Model,"4,2,5,1,6,3"
5186,Fine-Tuned Model,"4,6,2,3,5,1"
5187,Fine-Tuned Model,"1,2,3,4,5,6"
5188,Fine-Tuned Model,
5189,Fine-Tuned Model,"1,4,2,6,5,3"
5190,Fine-Tuned Model,"4,6,2,5,3,1"
5191,Fine-Tuned Model,"1,6"
5192,Fine-Tuned Model,
5193,Fine-Tuned Model,"5,2,6,1,3,4"
5194,Fine-Tuned Model,
5195,Fine-Tuned Model,"1,2,3,4,5,6"
5196,Fine-Tuned Model,"3,2,6,5,1,4"
5197,Fine-Tuned Model,
5198,Fine-Tuned Model,"4,2,6,3,1,5"
5199,Fine-Tuned Model,
5200,Fine-Tuned Model,"3,1,6,4,2,5"
5201,Fine-Tuned Model,
5202,Fine-Tuned Model,"1,2,3,4,5,6"
5203,Fine-Tuned Model,"3,4,5,3,5,6"
5204,Fine-Tuned Model,"4,2,6,1,5,3"
5205,Fine-Tuned Model,"5,3,2,1,4,6"
5206,Fine-Tuned Model,"5,2,6,3,1,4"
5207,Fine-Tuned Model,"5,2,3,6,1,4"
5208,Fine-Tuned Model,
5209,Fine-Tuned Model,
5210,Fine-Tuned Model,"1,3,6,2,5,4"
5211,Fine-Tuned Model,"4,2,6,5,1,3"
5212,Fine-Tuned Model,"3,5,4,2,6,1"
5213,Fine-Tuned Model,"5,3,1,6,4,2"
5214,Fine-Tuned Model,"4,2,6,3,5,1"
5215,Fine-Tuned Model,"2,4,6,3,5,1"
5216,Fine-Tuned Model,"4,6,2,3,1,5"
5217,Fine-Tuned Model,"4,3,6,2,5,1"
5218,Fine-Tuned Model,"4,3,2,6,5,1"
5219,Fine-Tuned Model,"3,1,6,4,2,5"
5220,Fine-Tuned Model,
5221,Fine-Tuned Model,
5222,Fine-Tuned Model,"3,6,1,4,5,2"
5223,Fine-Tuned Model,"3,5"
5224,Fine-Tuned Model,"5,2,6,3,1,4"
5225,Fine-Tuned Model,
5226,Fine-Tuned Model,"5,2,3,6,1,4"
5227,Fine-Tuned Model,"5,2,3,1,4,6"
5228,Fine-Tuned Model,"4,2,6,1,5,3"
5229,Fine-Tuned Model,"1,2,3,3,4,5"
5230,Fine-Tuned Model,
5231,Fine-Tuned Model,"1,3,2,5,4,6"
5232,Fine-Tuned Model,"1,4,6,3,2,5"
5233,Fine-Tuned Model,"2,5,1,6,4,3"
5234,Fine-Tuned Model,"3,6,4,2,5,1"
5235,Fine-Tuned Model,"4,2,5,6,1,3"
5236,Fine-Tuned Model,"3,4,2,6,3,5"
5237,Fine-Tuned Model,"4,2,6,5,1,3"
5238,Fine-Tuned Model,
5239,Fine-Tuned Model,
5240,Fine-Tuned Model,"2,4,6,5,3,1"
5241,Fine-Tuned Model,"1,6,6"
5242,Fine-Tuned Model,"3,4,6,1,5,2"
5243,Fine-Tuned Model,"1,4,3,6,5,2"
5244,Fine-Tuned Model,"4,2,3,6,5,1"
5245,Fine-Tuned Model,"5,4,2,6,3,1"
5246,Fine-Tuned Model,"4,2,6,1,3,5"
5247,Fine-Tuned Model,
5248,Fine-Tuned Model,"1,2,4,3,5,6"
5249,Fine-Tuned Model,"4,2,5,3,6,1"
5250,Fine-Tuned Model,"4,2,5,6,3,1"
5251,Fine-Tuned Model,"4,2,5,3,1,6"
5252,Fine-Tuned Model,"2,6,3,5,1,4"
5253,Fine-Tuned Model,
5254,Fine-Tuned Model,
5255,Fine-Tuned Model,
5256,Fine-Tuned Model,"1,2,3,4,5,6"
5257,Fine-Tuned Model,"5,3,6,2,4,1"
5258,Fine-Tuned Model,"3,5,2,1,6,4"
5259,Fine-Tuned Model,"6,4,3,2,5,1"
5260,Fine-Tuned Model,"4,2,6,1,3,5"
5261,Fine-Tuned Model,"2,4,3,5,2,6"
5262,Fine-Tuned Model,"3,2,4,6,1,5"
5263,Fine-Tuned Model,"3,2,6,4,5,1"
5264,Fine-Tuned Model,"4,2,6,3,1,5"
5265,Fine-Tuned Model,"1,4,2,5,6,3"
5266,Fine-Tuned Model,"4,2,6,1,3,5"
5267,Fine-Tuned Model,"5,6,4,3,2,5"
5268,Fine-Tuned Model,"5,2,6,3,1,4"
5269,Fine-Tuned Model,"1,6,1,6"
5270,Fine-Tuned Model,"4,2,5,6,3,1"
5271,Fine-Tuned Model,
5272,Fine-Tuned Model,
5273,Fine-Tuned Model,"3,2,6,5,1,4"
5274,Fine-Tuned Model,"4,2,6,1,3,5"
5275,Fine-Tuned Model,"1,4,6,3,5,2"
5276,Fine-Tuned Model,
5277,Fine-Tuned Model,"1,6,6"
5278,Fine-Tuned Model,"3,1,6,5,2,4"
5279,Fine-Tuned Model,"1,3,5,2,4,6"
5280,Fine-Tuned Model,
5281,Fine-Tuned Model,"5,2,6,3,1,4"
5282,Fine-Tuned Model,"3,6,2,5,4,1"
5283,Fine-Tuned Model,"4,2,6,1,3,5"
5284,Fine-Tuned Model,"1,3,2,2,3,6"
5285,Fine-Tuned Model,"4,2,5,3,1,6"
5286,Fine-Tuned Model,
5287,Fine-Tuned Model,"2,4,5,1,3,6"
5288,Fine-Tuned Model,"1,6,6,6"
5289,Fine-Tuned Model,"3,6,2,5,1,4"
5290,Fine-Tuned Model,"2,4,6,3,1,5"
5291,Fine-Tuned Model,
5292,Fine-Tuned Model,"4,2,3,6,5,1"
5293,Fine-Tuned Model,"2,4,3,6,2,5"
5294,Fine-Tuned Model,
5295,Fine-Tuned Model,"3,5,2,6,4,1"
5296,Fine-Tuned Model,"3,2,6,5,4,1"
5297,Fine-Tuned Model,
5298,Fine-Tuned Model,"4,6,2,5,3,1"
5299,Fine-Tuned Model,"1,6,1,6,1,6"
5300,Fine-Tuned Model,"1,2,3,4,2,5"
5301,Fine-Tuned Model,"1,3,2,6,5,4"
5302,Fine-Tuned Model,"5,3,2,6,1,4"
5303,Fine-Tuned Model,"3,2,6,5,1,4"
5304,Fine-Tuned Model,"3,1,6,2,4,5"
5305,Fine-Tuned Model,"2,5,1,4,6,3"
5306,Fine-Tuned Model,"2,4,3,5,6,1"
5307,Fine-Tuned Model,
5308,Fine-Tuned Model,"1,6,1,4,2,5"
5309,Fine-Tuned Model,"3,4,2,1,6,5"
5310,Fine-Tuned Model,"1,3,2,6,5,4"
5311,Fine-Tuned Model,"3,4,6,2,5,1"
5312,Fine-Tuned Model,
5313,Fine-Tuned Model,"5,1,3,2,6,4"
5314,Fine-Tuned Model,"3,4,6,1,5,2"
5315,Fine-Tuned Model,
5316,Fine-Tuned Model,"2,5,6,3,4,1"
5317,Fine-Tuned Model,"1,3,4,2,5,6"
5318,Fine-Tuned Model,"5,2,3,6,1,4"
5319,Fine-Tuned Model,"5,2,6,3,1,4"
5320,Fine-Tuned Model,"4,3,2,1,6,5"
5321,Fine-Tuned Model,"3,6,2,5,4,1"
5322,Fine-Tuned Model,1
5323,Fine-Tuned Model,
5324,Fine-Tuned Model,
5325,Fine-Tuned Model,"3,2,6,4,1,5"
5326,Fine-Tuned Model,"6,3,6,2,1,5"
5327,Fine-Tuned Model,"1,3,2,5,3,1"
5328,Fine-Tuned Model,6
5329,Fine-Tuned Model,"5,2,6,1,3,4"
5330,Fine-Tuned Model,"4,3,6,2,5,1"
5331,Fine-Tuned Model,"1,6,1,6,1,6"
5332,Fine-Tuned Model,
5333,Fine-Tuned Model,"1,2,4,3,6,5"
5334,Fine-Tuned Model,"2,4,6,5,1,3"
5335,Fine-Tuned Model,"3,6,2,5,1,4"
5336,Fine-Tuned Model,"2,5,1,6,3,4"
5337,Fine-Tuned Model,"4,2,6,3,5,1"
5338,Fine-Tuned Model,6
5339,Fine-Tuned Model,"1,3,5,2,4,1"
5340,Fine-Tuned Model,
5341,Fine-Tuned Model,"3,2,6,5,4,1"
5342,Fine-Tuned Model,"4,2,6,3,5,1"
5343,Fine-Tuned Model,"3,2,5,6,1,4"
5344,Fine-Tuned Model,"1,2,3,4,6,5"
5345,Fine-Tuned Model,"1,4,2,3,5,6"
5346,Fine-Tuned Model,"2,5,1,6,4,3"
5347,Fine-Tuned Model,"3,2,5,6,3,4"
5348,Fine-Tuned Model,"1,3,5,2,6,4"
5349,Fine-Tuned Model,"3,6,2,5,1,4"
5350,Fine-Tuned Model,
5351,Fine-Tuned Model,"4,3,6,1,2,5"
5352,Fine-Tuned Model,"5,3,4,6,1"
5353,Fine-Tuned Model,"3,6,2,4,5,1"
5354,Fine-Tuned Model,"1,3,2,6,3,1"
5355,Fine-Tuned Model,"2,5,3,6,4,1"
5356,Fine-Tuned Model,"3,6,2,5,1,4"
5357,Fine-Tuned Model,"1,4,3,6,5,2"
5358,Fine-Tuned Model,"1,6,6"
5359,Fine-Tuned Model,"5,3,4,6,2,1"
5360,Fine-Tuned Model,"1,3,2,5,6,4"
5361,Fine-Tuned Model,"4,3,6,2,5,1"
5362,Fine-Tuned Model,
5363,Fine-Tuned Model,"2,4,5,3,6,1"
5364,Fine-Tuned Model,"2,5,3,4,6,1"
5365,Fine-Tuned Model,
5366,Fine-Tuned Model,"2,6,5,3,2,1"
5367,Fine-Tuned Model,"4,1,5,2,3,6"
5368,Fine-Tuned Model,
5369,Fine-Tuned Model,"3,6,2,5,1,4"
5370,Fine-Tuned Model,"5,3,2,6,4,1"
5371,Fine-Tuned Model,"4,3,5,2,6,1"
5372,Fine-Tuned Model,"1,5,2,6,4,3"
5373,Fine-Tuned Model,"4,2,6,5,1,3"
5374,Fine-Tuned Model,"1,4,3,5,6,2"
5375,Fine-Tuned Model,"1,2,3,6,5,1"
5376,Fine-Tuned Model,"3,1,6,4,2,5"
5377,Fine-Tuned Model,"5,2,6,3,1,4"
5378,Fine-Tuned Model,"4,6,2"
5379,Fine-Tuned Model,"3,6,2,5,4,1"
5380,Fine-Tuned Model,"1,6,6"
5381,Fine-Tuned Model,
5382,Fine-Tuned Model,"3,6,2,4,5,1"
5383,Fine-Tuned Model,"3,6,2,4,5,1"
5384,Fine-Tuned Model,"3,5,1,4,2,6"
5385,Fine-Tuned Model,
5386,Fine-Tuned Model,
5387,Fine-Tuned Model,"1,2,3,4,5,6"
5388,Fine-Tuned Model,
5389,Fine-Tuned Model,
5390,Fine-Tuned Model,"1,3,6,2,5,4"
5391,Fine-Tuned Model,"5,2,1,6,3,4"
5392,Fine-Tuned Model,"5,2,6,3,4,1"
5393,Fine-Tuned Model,"5,3,2,6,1,4"
5394,Fine-Tuned Model,"4,1,6,3,5,2"
5395,Fine-Tuned Model,"3,2,5,1,4,6"
5396,Fine-Tuned Model,"2,5,1,3,4"
5397,Fine-Tuned Model,
5398,Fine-Tuned Model,"1,2,3,4,5,6"
5399,Fine-Tuned Model,
5400,Fine-Tuned Model,"3,6,1,5,2,4"
5401,Fine-Tuned Model,"3,4,2,5,1,6"
5402,Fine-Tuned Model,"4,3,2,5,6,1"
