Run,Model Type,Extracted Numbers
4066,base,"1,2,3"
4067,base,"6,6,6"
4068,base,
4069,base,"1,1,2"
4070,base,
4071,base,"4,6,1"
4072,base,"1,4,2"
4073,base,
4074,base,"1,4,5"
4075,base,"1,3,5"
4076,base,"3,2,1"
4077,base,"1,5,4"
4078,base,"6,1"
4079,base,"3,5,1"
4080,base,
4081,base,
4082,base,
4083,base,
4084,base,
4085,base,"1,2,3"
4086,base,
4087,base,"1,6"
4088,base,"5,6,1"
4089,base,
4090,base,
4091,base,5
4092,base,"1,1,6"
4093,base,6
4094,base,"1,3,2"
4095,base,"5,5,1"
4096,base,1
4097,base,"1,2,3"
4098,base,
4099,base,"1,3,5"
4100,base,
4101,base,1
4102,base,
4103,base,
4104,base,
4105,base,"1,2,3"
4106,base,"1,2,3"
4107,base,
4108,base,
4109,base,
4110,base,"1,2,3"
4111,base,
4112,base,
4113,base,3
4114,base,"3,4,5"
4115,base,"6,1,3"
4116,base,
4117,base,"3,4,4"
4118,base,
4119,base,"1,5,3"
4120,base,
4121,base,"1,2,3"
4122,base,
4123,base,
4124,base,"1,2,3"
4125,base,
4126,base,"2,4,5"
4127,base,"1,5,6"
4128,base,"2,6,1"
4129,base,"5,3,5"
4130,base,3
4131,base,
4132,base,"5,5,6"
4133,base,"1,6,3"
4134,base,"1,2,3"
4135,base,"1,2,3"
4136,base,
4137,base,
4138,base,
4139,base,"3,5,2"
4140,base,
4141,base,
4142,base,
4143,base,"1,2,3"
4144,base,"1,6"
4145,base,"2,3,6"
4146,base,"5,5,5"
4147,base,"3,2,1"
4148,base,
4149,base,"1,2,6"
4150,base,
4151,base,
4152,base,
4153,base,
4154,base,"2,5,6"
4155,base,"3,2,6"
4156,base,
4157,base,
4158,base,"1,3,6"
4159,base,"4,2,2"
4160,base,"1,3,2"
4161,base,"1,6,2"
4162,base,"1,3,2"
4163,base,
4164,base,"4,5,2"
4165,base,"3,1,6"
4166,base,"1,2,3"
4167,base,"1,2,3"
4168,base,"1,4,3"
4169,base,
4170,base,"3,4,2"
4171,base,
4172,base,5
4173,base,"3,1,6"
4174,base,
4175,base,
4176,base,
4177,base,
4178,base,"1,2,3"
4179,base,"3,3,5"
4180,base,
4181,base,
4182,base,
4183,base,
4184,base,
4185,base,
4186,base,
4187,base,
4188,base,"1,2,3"
4189,base,"5,2,2"
4190,base,"2,1,2"
4191,base,
4192,base,"3,4,1"
4193,base,"2,1,5"
4194,base,
4195,base,"3,6"
4196,base,
4197,base,
4198,base,"1,2,3"
4199,base,"3,4,5"
4200,base,"1,2,3"
4201,base,"1,2,3"
4202,base,"3,1,5"
4203,base,"1,2,3"
4204,base,"1,5,4"
4205,base,"1,2,3"
4206,base,
4207,base,"2,5,1"
4208,base,"1,2,3"
4209,base,
4210,base,"1,2,3"
4211,base,"1,2,3"
4212,base,
4213,base,
4214,base,"1,5,3"
4215,base,
4216,base,
4217,base,"1,2,4"
4218,base,"1,3,5"
4219,base,
4220,base,
4221,base,"2,5,6"
4222,base,"1,1,2"
4223,base,"1,2,4"
4224,base,
4225,base,"2,6,2"
4226,base,
4227,base,2
4228,base,"2,1,6"
4229,base,"1,6,2"
4230,base,"5,4,3"
4231,base,
4232,base,"2,5,5"
4233,base,"2,3,5"
4234,base,"3,3,1"
4235,base,"1,4,1"
4236,base,"1,5,2"
4237,base,"1,5,4"
4238,base,"1,2,3"
4239,base,"1,3,4"
4240,base,"1,2,3"
4241,base,
4242,base,
4243,base,
4244,base,
4245,base,"4,5,3"
4246,base,"1,2,3"
4247,base,"5,1,5"
4248,base,"1,4,6"
4249,base,
4250,base,"1,4,3"
4251,base,
4252,base,"2,5,5"
4253,base,
4254,base,"1,2,3"
4255,base,
4256,base,5
4257,base,"1,2,4"
4258,base,"1,2,3"
4259,base,"1,1,6"
4260,base,
4261,base,
4262,base,
4263,base,
4264,base,"5,3,1"
4265,base,"1,2,3"
4266,base,"3,1,6"
4267,base,
4268,base,"1,2,6"
4269,base,"2,5,1"
4270,base,"6,5,5"
4271,base,"3,1"
4272,base,
4273,base,"1,4,2"
4274,base,
4275,base,"1,2,3"
4276,base,"1,2,5"
4277,base,"1,3,4"
4278,base,
4279,base,
4280,base,5
4281,base,"1,2,3"
4282,base,"1,6,1"
4283,base,"1,2,3"
4284,base,"1,2,3"
4285,base,
4286,base,"1,3,4"
4287,base,
4288,base,
4289,base,"1,2,3"
4290,base,"6,6,1"
4291,base,
4292,base,
4293,base,"2,4,1"
4294,base,"1,2,3"
4295,base,
4296,base,"6,1,5"
4297,base,
4298,base,"1,2,3"
4299,base,
4300,base,
4301,base,
4302,base,"1,6"
4303,base,
4304,base,
4305,base,
4306,base,
4307,base,
4308,base,
4309,base,"1,3,2"
4310,base,3
4311,base,
4312,base,
4313,base,
4314,base,"6,3"
4315,base,3
4316,base,3
4317,base,"1,2,3"
4318,base,
4319,base,"1,2,4"
4320,base,"1,2,6"
4321,base,
4322,base,"1,3,2"
4323,base,
4324,base,
4325,base,
4326,base,"1,6"
4327,base,
4328,base,"1,2,3"
4329,base,"2,5,1"
4330,base,"1,2,3"
4331,base,"5,3,2"
4332,base,"1,2,4"
4333,base,
4334,base,
4335,base,"1,2,4"
4336,base,"3,6,1"
4337,base,
4338,base,"6,2,4"
4339,base,"1,1,2"
4340,base,"1,5,3"
4341,base,3
4342,base,"1,5,3"
4343,base,"1,6,5"
4344,base,"1,5,6"
4345,base,"2,3,5"
4346,base,"1,4,5"
4347,base,"4,2,5"
4348,base,"1,2,3"
4349,base,
4350,base,
4351,base,"1,3,4"
4352,base,
4353,base,
4354,base,"6,2,3"
4355,base,
4356,base,
4357,base,"2,3,2"
4358,base,6
4359,base,"2,5,3"
4360,base,"1,2,3"
4361,base,"3,1,6"
4362,base,"3,3"
4363,base,"1,2,3"
4364,base,"1,1,6"
4365,base,"2,3,5"
4366,base,
4367,base,
4368,base,"1,6,2"
4369,base,
4370,base,"3,6,2"
4371,base,"3,1"
4372,base,
4373,base,"3,1,1"
4374,base,"6,1"
4375,base,
4376,base,
4377,base,"3,5,4"
4378,base,"1,2,3"
4379,base,"1,5,1"
4380,base,"1,5,6"
4381,base,
4382,base,
4383,base,"3,5,4"
4384,base,"2,3,5"
4385,base,
4386,base,
4387,base,"2,2,2"
4388,base,"5,6,2"
4389,base,
4390,base,
4391,base,
4392,base,3
4393,base,"1,2"
4394,base,"3,5,3"
4395,base,
4396,base,"2,3,2"
4397,base,
4398,base,
4399,base,"1,3,3"
4400,base,"3,1,6"
4401,base,"2,5,3"
4402,base,"1,2,5"
4403,base,"5,3,1"
4404,base,"1,6,3"
4405,base,
4406,base,1
4407,base,"4,2,5"
4408,base,
4409,base,
4410,base,3
4411,base,"2,4,6"
4412,base,"4,5,6"
4413,base,"3,1,1"
4414,base,"1,6"
4415,base,"4,2,1"
4416,base,
4417,base,
4418,base,3
4419,base,"6,4,5"
4420,base,
4421,base,
4422,base,"1,2,3"
4423,base,
4424,base,"3,2"
4425,base,"1,1"
4426,base,"1,3,5"
4427,base,"3,3"
4428,base,"2,3,5"
4429,base,"1,2,6"
4430,base,"4,5,2"
4431,base,
4432,base,
4433,base,"1,1"
4434,base,"2,5,2"
4435,base,"2,5,3"
4436,base,
4437,base,"3,1"
4438,base,"1,2,3"
4439,base,
4440,base,"6,1,3"
4441,base,"1,2,3"
4442,base,"4,6,3"
4443,base,
4444,base,"1,5,6"
4445,base,
4446,base,
4447,base,"5,2,6"
4448,base,"1,2,3"
4449,base,"1,6,3"
4450,base,"1,2,3"
4451,base,"3,1,6"
4452,base,"1,6,1"
4453,base,
4454,base,
4455,base,
4456,base,
4457,base,"1,2,4"
4458,base,1
4459,base,"1,2,3"
4460,base,
4461,base,"1,2,3"
4462,base,
4463,base,
4464,base,"2,3,1"
4465,base,
4466,base,"1,6"
4467,base,
4468,base,
4469,base,"6,5,6"
4470,base,
4471,base,"1,2,3"
4472,base,
4473,base,
4474,base,"3,3,1"
4475,base,"1,2,3"
4476,base,
4477,base,"1,2,3"
4478,base,6
4479,base,
4480,base,"1,1,3"
4481,base,"1,2,5"
4482,base,"1,2,3"
4483,base,"1,2,3"
4484,base,"1,2,3"
4485,base,
4486,base,"3,6,1"
4487,base,
4488,base,
4489,base,
4490,base,
4491,base,"1,2,5"
4492,base,"1,3,5"
4493,base,
4494,base,"1,6,3"
4495,base,"3,3,6"
4496,base,
4497,base,"1,2,3"
4498,base,"3,1,1"
4499,base,6
4500,base,"1,2,3"
4501,base,
4502,base,
4503,base,
4504,base,"3,1,6"
4505,base,
4506,base,"1,2,3"
4507,base,"6,6,6"
4508,base,
4509,base,
4510,base,
4511,base,
4512,base,
4513,base,3
4514,base,"1,6"
4515,base,
4516,base,"1,2,3"
4517,base,"5,5,4"
4518,base,
4519,base,
4520,base,"3,4,5"
4521,base,"3,1,5"
4522,base,
4523,base,"4,3,2"
4524,base,"1,6,3"
4525,base,"3,6,2"
4526,base,3
4527,base,
4528,base,
4529,base,"3,1"
4530,base,"1,2,3"
4531,base,"1,2,3"
4532,base,
4533,base,
4534,base,"2,3,4"
4535,base,
4536,base,3
4537,base,"3,5,6"
4538,base,
4539,base,
4540,base,"1,3,4"
4541,base,
4542,base,"1,2,3"
4543,base,
4544,base,
4545,base,"1,2,3"
4546,base,
4547,base,"3,3,3"
4548,base,
4549,base,
4550,base,"1,2,3"
4551,base,
4552,base,"1,2,6"
4553,base,
4554,base,"1,2,4"
4555,base,"1,6"
4556,base,
4557,base,
4558,base,3
4559,base,"3,1"
4560,base,"3,5,6"
4561,base,
4562,base,"2,1,4"
4563,base,
4564,base,
4565,base,
4566,base,
4567,base,"1,6,3"
4568,base,
4569,base,"1,2,4"
4570,base,"3,5,6"
4571,base,
4572,base,"1,2,3"
4573,base,
4574,base,"1,6,4"
4575,base,"1,2,3"
4576,base,"3,2,1"
4577,base,"5,3,6"
4578,base,"1,2,3"
4579,base,"3,2,1"
4580,base,
4581,base,"1,2,3"
4582,base,"1,1,3"
4583,base,
4584,base,
4585,base,"6,1,6"
4586,base,"1,2,3"
4587,base,
4588,base,
4589,base,
4590,base,"1,3,5"
4591,base,"1,2,3"
4592,base,"3,4,5"
4593,base,"1,3,5"
4594,base,
4595,base,
4596,base,
4597,base,"1,4,6"
4598,base,
4599,base,
4600,base,"1,2,3"
4601,base,
4602,base,"3,6"
4603,base,
4604,base,"1,6"
4605,base,
4606,base,
4607,base,3
4608,base,"3,1,4"
4609,base,
4610,base,"1,2,3"
4611,base,"5,5,2"
4612,base,
4613,base,"1,6"
4614,base,
4615,base,"3,2,1"
4616,base,"1,2,3"
4617,base,
4618,base,
4619,base,
4620,base,"3,4,5"
4621,base,
4622,base,
4623,base,"3,1,6"
4624,base,
4625,base,"1,2,3"
4626,base,"1,2,3"
4627,base,3
4628,base,"1,3,5"
4629,base,
4630,base,"3,1,4"
4631,base,
4632,base,
4633,base,
4634,base,
4635,base,
4636,base,
4637,base,"1,2,3"
4638,base,
4639,base,"3,1,6"
4640,base,"6,4,6"
4641,base,
4642,base,"1,2,3"
4643,base,"3,1,6"
4644,base,"1,2,3"
4645,base,
4646,base,"3,1,5"
4647,base,"1,2,3"
4648,base,
4649,base,
4650,base,"1,2,3"
4651,base,
4652,base,
4653,base,"1,3,5"
4654,base,
4655,base,1
4656,base,"1,2,3"
4657,base,
4658,base,"2,6,4"
4659,base,
4660,base,"1,3,4"
4661,base,"1,2,5"
4662,base,"6,1,3"
4663,base,5
4664,base,"2,3,3"
4665,base,"1,6,1"
4666,base,"1,2,3"
4667,base,
4668,base,"1,2,3"
4669,base,"2,2,3"
4670,base,"1,2,5"
4671,base,
4672,base,"3,2,1"
4673,base,"1,5"
4674,base,
4675,base,"1,2,3"
4676,base,"1,6,2"
4677,base,"1,4,5"
4678,base,
4679,base,"3,5,4"
4680,base,"1,2,3"
4681,base,"3,5,2"
4682,base,"2,4,1"
4683,base,
4684,base,"3,4,5"
4685,base,"1,2,3"
4686,base,"1,2,3"
4687,base,"2,4,6"
4688,base,"1,2,3"
4689,base,
4690,base,
4691,base,"3,1,5"
4692,base,
4693,base,"1,2,3"
4694,base,
4695,base,4
4696,base,"1,3,6"
4697,base,"1,2,3"
4698,base,"1,3,1"
4699,base,
4700,base,"1,2,3"
4701,base,"3,3,3"
4702,base,"3,1,6"
4703,base,"1,2,3"
4704,base,"1,6,2"
4705,base,"3,1"
4706,base,"1,2,3"
4707,base,"3,2,5"
4708,base,"1,2,4"
4709,base,
4710,base,"6,4,1"
4711,base,
4712,base,"2,3,1"
4713,base,"3,2,1"
4714,base,
4715,base,
4716,base,"1,2,3"
4717,base,"1,2,3"
4718,base,"1,2,3"
4719,base,
4720,base,"6,2,3"
4721,base,"2,4,3"
4722,base,
4723,base,
4724,base,
4725,base,
4726,base,
4727,base,
4728,base,
4729,base,
4730,base,"1,2,3"
4731,base,"4,1"
4732,base,"1,2,3"
4733,base,"1,5,2"
4734,base,"3,6,4"
4735,base,
4736,base,
4737,base,"2,1,2"
4738,base,"1,2,3"
4739,base,"1,2,4"
4740,base,"1,2,3"
4741,base,"1,2,3"
4742,base,"1,4,3"
4743,base,
4744,base,"3,6,1"
4745,base,"2,1,6"
4746,base,"2,3"
4747,base,
4748,base,
4749,base,"3,1,6"
4750,base,"1,3,4"
4751,base,
4752,base,"2,5,6"
4753,base,
4754,base,3
4755,base,
4756,base,
4757,base,
4758,base,"1,4,5"
4759,base,"1,5,6"
4760,base,"1,4,5"
4761,base,
4762,base,
4763,base,"1,2,4"
4764,base,"1,2,3"
4765,base,
4766,base,"1,3,6"
4767,base,1
4768,base,"1,3,5"
4769,base,
4770,base,
4771,base,
4772,base,"2,3,4"
4773,base,"2,5,5"
4774,base,
4775,base,
4776,base,"5,3,4"
4777,base,"1,2,3"
4778,base,
4779,base,
4780,base,
4781,base,"1,2,3"
4782,base,"3,2,3"
4783,base,
4784,base,
4785,base,"1,2,2"
4786,base,
4787,base,3
4788,base,
4789,base,"1,4,6"
4790,base,"3,4,5"
4791,base,"1,3,2"
4792,base,"1,2,3"
4793,base,"1,1,4"
4794,base,
4795,base,
4796,base,
4797,base,"4,2,3"
4798,base,
4799,base,"1,2,3"
4800,base,3
4801,base,6
4802,base,"1,3,1"
4803,base,
4804,base,"1,2,3"
4805,base,"2,5,4"
4806,base,"1,2,3"
4807,base,
4808,base,"1,1,1"
4809,base,
4810,base,"1,2,5"
4811,base,
4812,base,
4813,base,
4814,base,
4815,base,"1,4,4"
4816,base,"1,2,3"
4817,base,"3,4,5"
4818,base,
4819,base,"1,3,2"
4820,base,"6,4,1"
4821,base,"2,5,5"
4822,base,"1,5"
4823,base,"3,1"
4824,base,"6,4,2"
4825,base,"1,1"
4826,base,"1,2,3"
4827,base,"1,2,3"
4828,base,
4829,base,"3,2,5"
4830,base,"1,2,3"
4831,base,
4832,base,"3,5,1"
4833,base,"2,3"
4834,base,"3,1,6"
4835,base,"1,2,4"
4836,base,"6,1,2"
4837,base,
4838,base,"2,4,3"
4839,base,
4840,base,"2,1,1"
4841,base,
4842,base,"3,1,5"
4843,base,"1,2,5"
4844,base,
4845,base,
4846,base,"2,4,6"
4847,base,
4848,base,
4849,base,
4850,base,
4851,base,
4852,base,
4853,base,3
4854,base,"1,2,2"
4855,base,4
4856,base,"1,1,1"
4857,base,"1,2,3"
4858,base,"1,6,2"
4859,base,"1,6,1"
4860,base,
4861,base,
4862,base,
4863,base,"1,6,1"
4864,base,"4,4,3"
4865,base,
4866,base,
4867,base,
4868,base,"1,5"
4869,base,
4870,base,"3,1,3"
4871,base,"4,3"
4872,base,"5,6,3"
4873,base,
4874,base,
4875,base,
4876,base,"1,2,3"
4877,base,"6,1,4"
4878,base,
4879,base,"3,4,5"
4880,base,
4881,base,"1,1,1"
4882,base,"3,1,6"
4883,base,"1,2,3"
4884,base,"1,2,3"
4885,base,"4,2,3"
4886,base,"3,1,2"
4887,base,
4888,base,"1,3,5"
4889,base,"1,4,1"
4890,base,"5,2,2"
4891,base,
4892,base,
4893,base,
4894,base,
4895,base,"1,2,3"
4896,base,"1,4,6"
4897,base,"1,2,3"
4898,base,"1,2,3"
4899,base,"1,6"
4900,base,"3,2,6"
4901,base,"3,1,4"
4902,base,
4903,base,
4904,base,"1,2,3"
4905,base,"1,6"
4906,base,"1,5,2"
4907,base,3
4908,base,"2,6,6"
4909,base,"6,1,6"
4910,base,
4911,base,"1,2,3"
4912,base,"4,5,1"
4913,base,
4914,base,"1,3,6"
4915,base,"1,6"
4916,base,"3,1,3"
4917,base,"1,2,3"
4918,base,"1,2,3"
4919,base,"6,5,2"
4920,base,"1,1,6"
4921,base,"3,6"
4922,base,
4923,base,"1,2,3"
4924,base,"2,3"
4925,base,
4926,base,"3,1,2"
4927,base,"1,2,1"
4928,base,"2,3,5"
4929,base,
4930,base,
4931,base,
4932,base,"1,2,3"
4933,base,"1,3,5"
4934,base,
4935,base,"3,5,3"
4936,base,
4937,base,"1,2,4"
4938,base,"1,6,1"
4939,base,"3,1,2"
4940,base,"1,2,3"
4941,base,
4942,base,"2,4,5"
4943,base,"1,6,2"
4944,base,
4945,base,"3,3"
4946,base,
4947,base,
4948,base,
4949,base,"1,5,3"
4950,base,"1,3,2"
4951,base,
4952,base,"1,3"
4953,base,"1,2,3"
4954,base,"1,1"
4955,base,"1,2,4"
4956,base,
4957,base,
4958,base,"3,5,1"
4959,base,
4960,base,"3,4,2"
4961,base,
4962,base,"3,1,1"
4963,base,"1,3,5"
4964,base,2
4965,base,
4966,base,"1,2,4"
4967,base,"1,2,3"
4968,base,
4969,base,
4970,base,"2,3,5"
4971,base,"1,2,3"
4972,base,"1,2,3"
4973,base,
4974,base,
4975,base,
4976,base,
4977,base,"1,2,4"
4978,base,
4979,base,
4980,base,
4981,base,"4,2,3"
4982,base,4
4983,base,"2,1"
4984,base,
4985,base,
4986,base,
4987,base,
4988,base,
4989,base,"3,3"
4990,base,
4991,base,"5,2,1"
4992,base,
4993,base,
4994,base,
4995,base,"2,1,3"
4996,base,"1,3,5"
4997,base,
4998,base,
4999,base,
5000,base,
5001,base,
5002,base,"1,2,3"
5003,base,"1,2,3"
5004,base,"6,3,2"
5005,base,"2,6,5"
5006,base,"1,3,4"
5007,base,"6,3,3"
5008,base,"1,3,2"
5009,base,
5010,base,
5011,base,"2,5,2"
5012,base,"1,2,3"
5013,base,"2,2,2"
5014,base,"3,1,6"
5015,base,"1,2,3"
5016,base,"1,3,4"
5017,base,"3,1,6"
5018,base,
5019,base,
5020,base,"4,2"
5021,base,"1,6,1"
5022,base,"3,4,3"
5023,base,
5024,base,
5025,base,
5026,base,"1,2,3"
5027,base,
5028,base,"1,6,3"
5029,base,
5030,base,"3,4,5"
5031,base,
5032,base,
5033,base,"1,3,2"
5034,base,
5035,base,"4,3,6"
5036,base,"1,2,4"
5037,base,"1,2,3"
5038,base,"5,1,2"
5039,base,
5040,base,
5041,base,
5042,base,
5043,base,"1,2,3"
5044,base,"1,4,6"
5045,base,"3,4,6"
5046,base,"1,2,3"
5047,base,
5048,base,"1,2,1"
5049,base,
5050,base,"1,2,3"
5051,base,
5052,base,"1,6"
5053,base,"1,5,2"
5054,base,"3,1,6"
5055,base,
5056,base,
5057,base,
5058,base,"6,2,5"
5059,base,
5060,base,"5,2"
5061,base,"1,2,3"
5062,base,"1,3,5"
5063,base,"2,2,1"
5064,base,"1,2,3"
5065,base,
5066,base,"3,1,2"
5067,base,"1,5,2"
5068,base,"4,6,3"
5069,base,"2,3,5"
5070,base,
5071,base,
5072,base,
5073,base,
5074,base,
5075,base,
5076,base,"2,1,2"
5077,base,
5078,base,
5079,base,
5080,base,
5081,base,
5082,base,3
5083,base,3
5084,base,
5085,base,
5086,base,3
5087,base,"1,2,3"
5088,base,"3,4,1"
5089,base,
5090,base,"6,3,3"
5091,base,
5092,base,"1,3,4"
5093,base,
5094,base,"2,1,6"
5095,base,
5096,base,
5097,base,
5098,base,"5,3"
5099,base,
5100,base,"2,5"
5101,base,"1,6,5"
5102,base,"6,5,2"
5103,base,"2,2,5"
5104,base,
5105,base,
5106,base,
5107,base,
5108,base,
5109,base,
5110,base,"1,4,3"
5111,base,"6,5,3"
5112,base,"1,1,3"
5113,base,
5114,base,"1,2,3"
5115,base,"3,5,3"
5116,base,
5117,base,
5118,base,"5,2,2"
5119,base,"1,3,5"
5120,base,
5121,base,
5122,base,"1,2,3"
5123,base,"2,5,3"
5124,base,"1,3"
5125,base,"1,2,3"
5126,base,"1,2,3"
5127,base,"1,2,3"
5128,base,"3,2,4"
5129,base,"1,2,3"
5130,base,
5131,base,"2,4,2"
5132,base,
5133,base,"3,4,5"
5134,base,"2,3"
5135,base,"1,2,2"
5136,base,"2,3,4"
5137,base,
5138,base,"1,4,6"
5139,base,
5140,base,
5141,base,
5142,base,"1,5,2"
5143,base,
5144,base,
5145,base,
5146,base,
5147,base,"1,4,4"
5148,base,"1,1,3"
5149,base,
5150,base,
5151,base,
5152,base,
5153,base,"3,3"
5154,base,
5155,base,"2,6,3"
5156,base,
5157,base,
5158,base,1
5159,base,"3,3,5"
5160,base,"4,5,2"
5161,base,
5162,base,"2,6,2"
5163,base,"4,5,6"
5164,base,"1,2,3"
5165,base,
5166,base,"1,2,2"
5167,base,
5168,base,"6,1,2"
5169,base,
5170,base,
5171,base,"1,3,5"
5172,base,"1,2,3"
5173,base,"3,1,6"
5174,base,
5175,base,"1,2,6"
5176,base,"1,6,1"
5177,base,3
5178,base,"1,6"
5179,base,"1,6"
5180,base,3
5181,base,
5182,base,"1,6,1"
5183,base,"1,2,3"
5184,base,"1,2,3"
5185,base,6
5186,base,"1,2,3"
5187,base,
5188,base,"4,2,5"
5189,base,"4,6,2"
5190,base,
5191,base,"2,2,2"
5192,base,"1,2,3"
5193,base,"1,5,6"
5194,base,"1,2,3"
5195,base,"5,1,6"
5196,base,
5197,base,
5198,base,"1,3,5"
5199,base,"1,6,5"
5200,base,"5,6,1"
5201,base,
5202,base,
5203,base,
5204,base,
5205,base,"4,2,6"
5206,base,"1,4,3"
5207,base,"1,6,2"
5208,base,
5209,base,
5210,base,"1,2,3"
5211,base,
5212,base,"3,1,6"
5213,base,"1,1,3"
5214,base,"3,1,2"
5215,base,
5216,base,
5217,base,"4,5,4"
5218,base,"1,1,3"
5219,base,"2,4,6"
5220,base,"5,5,6"
5221,base,"3,5"
5222,base,"1,6,3"
5223,base,"3,3,3"
5224,base,"1,5,2"
5225,base,"1,2,5"
5226,base,
5227,base,"1,3,1"
5228,base,"1,2,3"
5229,base,"1,2,5"
5230,base,"1,6"
5231,base,"1,2,3"
5232,base,"1,3,6"
5233,base,
5234,base,"1,2,3"
5235,base,"1,6"
5236,base,"1,2,4"
5237,base,"2,1,2"
5238,base,
5239,base,
5240,base,3
5241,base,"1,4,5"
5242,base,
5243,base,
5244,base,
5245,base,
5246,base,"1,3,5"
5247,base,"3,6,1"
5248,base,"1,4,2"
5249,base,"1,2,3"
5250,base,
5251,base,
5252,base,"6,2,4"
5253,base,"1,6,3"
5254,base,
5255,base,
5256,base,"1,6,1"
5257,base,
5258,base,"3,1,4"
5259,base,
5260,base,"6,6,6"
5261,base,
5262,base,"1,4,2"
5263,base,"1,3,5"
5264,base,
5265,base,"1,2,3"
5266,base,"6,4,2"
5267,base,
5268,base,3
5269,base,"1,2,4"
5270,base,
5271,base,"1,2,3"
5272,base,"2,5,3"
5273,base,
5274,base,"1,3"
5275,base,"1,2,3"
5276,base,"1,5,2"
5277,base,
5278,base,"1,2,3"
5279,base,"2,4,6"
5280,base,"3,1,6"
5281,base,
5282,base,"6,3,1"
5283,base,"1,2,3"
5284,base,"1,2,3"
5285,base,"6,4,6"
5286,base,
5287,base,
5288,base,
5289,base,
5290,base,
5291,base,"1,3,2"
5292,base,"1,2,3"
5293,base,"1,2,3"
5294,base,"1,3,6"
5295,base,"3,1,1"
5296,base,
5297,base,"3,3"
5298,base,"1,3"
5299,base,
5300,base,
5301,base,"1,3,2"
5302,base,"1,5,6"
5303,base,"1,2,3"
5304,base,"3,2,4"
5305,base,"3,3,3"
5306,base,"1,2,3"
5307,base,
5308,base,
5309,base,"1,2,4"
5310,base,
5311,base,"1,2,3"
5312,base,
5313,base,
5314,base,
5315,base,
5316,base,
5317,base,"1,2,3"
5318,base,"1,2,3"
5319,base,"1,5,3"
5320,base,
5321,base,"1,6,6"
5322,base,"5,1,1"
5323,base,"1,2,3"
5324,base,3
5325,base,"1,2,3"
5326,base,
5327,base,
5328,base,"1,2,3"
5329,base,
5330,base,
5331,base,"3,1,6"
5332,base,"1,3,4"
5333,base,
5334,base,"3,4"
5335,base,
5336,base,
5337,base,
5338,base,"2,5,6"
5339,base,
5340,base,"1,2,3"
5341,base,"2,5"
5342,base,"1,2,3"
5343,base,"1,6"
5344,base,
5345,base,"1,2,3"
5346,base,"1,5"
5347,base,
5348,base,"1,2,3"
5349,base,"1,6"
5350,base,
5351,base,
5352,base,"1,2,3"
5353,base,
5354,base,"5,6,1"
5355,base,"1,2,4"
5356,base,
5357,base,
5358,base,"5,3,6"
5359,base,
5360,base,"6,2,3"
5361,base,
5362,base,"3,4,5"
5363,base,"5,4,4"
5364,base,
5365,base,"1,6,3"
5366,base,"3,1,3"
5367,base,3
5368,base,
5369,base,"1,3,5"
5370,base,3
5371,base,"1,2,3"
5372,base,"3,4,5"
5373,base,5
5374,base,
5375,base,"1,5,2"
5376,base,"1,2,3"
5377,base,"5,1,5"
5378,base,
5379,base,
5380,base,"1,6,1"
5381,base,"1,2,3"
5382,base,
5383,base,
5384,base,
5385,base,
5386,base,1
5387,base,
5388,base,"6,3,1"
5389,base,"2,3,4"
5390,base,"1,3"
5391,base,
5392,base,
5393,base,"1,3,1"
5394,base,"1,2,3"
5395,base,
5396,base,"2,2"
5397,base,
5398,base,"1,6,2"
5399,base,"1,2,3"
5400,base,"3,2,5"
5401,base,
5402,base,"3,1"
5403,base,
5404,base,
5405,base,
5406,base,
5407,base,"4,5"
5408,base,
5409,base,"4,3,2"
5410,base,"1,2,6"
5411,base,
5412,base,"1,2,3"
5413,base,"1,2,3"
5414,base,
5415,base,"1,2,3"
5416,base,"3,2,4"
5417,base,
5418,base,
5419,base,
5420,base,"3,2,5"
5421,base,
5422,base,"1,6,1"
5423,base,"1,2,3"
5424,base,
5425,base,
5426,base,"1,2,5"
5427,base,
5428,base,"1,6"
5429,base,"3,4,5"
5430,base,"1,5,3"
5431,base,"3,3"
5432,base,"6,6"
5433,base,3
5434,base,"2,6,4"
5435,base,"1,4,2"
5436,base,
5437,base,"3,5,1"
5438,base,"4,3,3"
5439,base,
5440,base,"1,6"
5441,base,
5442,base,"1,4,5"
5443,base,
5444,base,"1,2,5"
5445,base,"1,2,4"
5446,base,
5447,base,"1,5,4"
5448,base,"1,2,3"
5449,base,"1,2,3"
5450,base,"2,5,6"
5451,base,
5452,base,"1,1,3"
5453,base,"1,2,3"
5454,base,"3,4,5"
5455,base,
5456,base,"6,5,4"
5457,base,
5458,base,"3,1"
5459,base,3
5460,base,
5461,base,"1,2,3"
5462,base,
5463,base,
5464,base,"1,2"
5465,base,"1,5,4"
5466,base,"2,3,5"
5467,base,"2,4,1"
5468,base,
5469,base,"1,6"
5470,base,4
5471,base,"1,2,3"
5472,base,
5473,base,
5474,base,"3,1,6"
5475,base,"1,2,3"
5476,base,
5477,base,
5478,base,
5479,base,
5480,base,"1,2,3"
5481,base,4
5482,base,
5483,base,"1,2,3"
5484,base,"1,3,5"
5485,base,
5486,base,
5487,base,
5488,base,"6,3"
5489,base,
5490,base,
5491,base,"1,4,6"
5492,base,
5493,base,
5494,base,
5495,base,
5496,base,
5497,base,"1,1,6"
5498,base,
5499,base,
5500,base,"3,1,6"
5501,base,"5,2"
